chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2
chr2L	46805	47720	70.8770765620412	77.9918401037291	86.8304671920646	95.0664185189383	137.432331050011	119.954570396743	74.9309030030165	93.754661098208	89.6830442284988	204.396346415308	163.001811025935	234.176137845127
chr2L	160420	161959	976.701692404392	1114.63338148246	969.852167450348	760.531348151507	732.344887376087	592.116177277542	1177.48561861883	1255.03398606465	1330.48769412406	1127.82984004161	767.624807738416	718.271347172028
chr2L	167651	168903	110.599394195713	103.989120138306	169.245825882838	190.132837037877	182.615563176042	119.954570396743	113.466795975996	127.84726513392	107.84669875579	234.508308163992	172.478660504187	236.144004549708
chr2L	171842	173448	74.7714214280874	51.9945600691528	122.151335202396	168.194432764276	96.0143682678161	137.820144711152	164.847986606636	188.574716072532	133.95695213877	180.671770492102	185.74624977374	137.750669320663
chr2L	245184	246511	72.4348145084597	77.9918401037291	85.3587643583008	197.44563846241	139.314965721929	132.715694907035	57.8038394594699	117.19332637276	65.8432476614295	317.54432389521	231.23512726935	261.72627170926
chr2L	335825	336530	110.599394195713	90.9904801210173	125.094740869924	168.194432764276	154.376043097273	163.342393731736	74.9309030030165	112.931750868296	102.170556716011	295.644715350713	183.85087987809	218.43320420848
chr2L	380008	382529	316.220803122953	279.470760371696	185.43455705424	533.834503990961	664.570039187041	617.638426298125	186.25681603607	306.833436321408	392.789029152666	631.438713033005	744.880368990611	737.950014217837
chr2L	384546	385298	88.7910629458538	121.862250162077	76.5285473557179	160.881631339742	112.958080315078	199.073542360553	57.8038394594699	74.57757132812	72.6546181091636	142.347455539232	126.989783008578	147.590002843567
chr2L	495159	496177	34.2702348212067	42.2455800561866	42.6793821791504	73.1280142453372	38.5940107743182	51.0444980411674	14.9861806006033	38.354179540176	34.0568522386704	62.9613745654296	53.0703570782115	95.4415351721736
chr2L	506435	508345	337.250265399603	318.466680423561	327.453880512447	570.39851111363	532.785612152783	497.683855901382	218.37006018022	354.776160746628	331.486695123059	647.863419441377	526.912830990814	563.793810862427
chr2L	508925	511954	498.476142853916	451.702740600765	493.020449310875	925.069380203515	999.679010788438	954.53211336983	323.273324384443	564.65875434148	494.959585868677	1399.74997946912	1157.12332129458	1281.08122468216
chr2L	512635	516112	448.628528568525	406.207500540256	306.850040839754	570.39851111363	587.382017638404	587.011727473425	250.483304324369	431.48451982698	413.223140495868	919.783558868885	779.944712060144	933.752751323636
chr2L	516552	519278	405.011866068807	461.451720613731	353.208680103314	563.085709689096	402.883819790444	541.071679236374	203.383879579616	353.710766870512	288.348015620743	593.114398080134	416.98137704309	529.356143532262
chr2L	519591	522642	218.083312498588	233.975520311187	214.132762312634	321.763262679484	263.568854068515	316.475887855238	156.284454834863	206.686411966504	220.234311143402	401.492823315783	378.126294182257	497.870276258967
chr2L	526441	527381	207.179146873659	178.731300237713	213.396910895752	372.95287265122	350.170048976741	408.355984329339	70.6491371171298	143.82817327566	143.038779402416	396.930404869013	341.166581217074	350.2802734154
chr2L	529037	538317	1987.67361962999	1553.33748206594	1362.79682406528	1638.06751909555	2101.02029386045	2215.33121498666	1691.29752492523	2269.28895612708	2411.22513849787	2825.04950224015	2368.26468461519	3123.00446016989
chr2L	641278	645793	249.238071426958	233.975520311187	154.5287975452	252.291649146413	247.566459357212	229.700241185253	206.595203994031	285.525558799088	347.379892834438	337.618965061	318.422142469269	371.92680716579
chr2L	646233	649716	398.002045309924	386.709540514324	262.698955826839	599.649716811765	721.990396680539	556.385028648725	280.455665525576	606.209115510004	481.336844973209	1087.68055771003	1024.44742859905	1057.72835371223
chr2L	650238	653507	1201.01595668865	1426.60074189738	1437.85366858724	1499.12429202941	1440.21552401724	1720.19958398734	1303.79771225249	1572.52136114722	1444.01053491963	1928.99051929447	1793.01992128529	1912.76643685263
chr2L	653819	656772	214.967836605751	123.487080164238	167.038271632192	394.891276924821	417.944897165788	408.355984329339	194.820347807843	225.863501736592	349.65034965035	587.63949594401	580.930873016851	636.604878931921
chr2L	657790	664000	593.498157585444	503.697300669917	546.737602743254	526.521702566428	694.692193937728	898.383165524546	509.530140420512	654.151839935224	542.639179002815	1326.75128432079	919.254399390449	1143.3305553615
chr2L	664348	671657	833.389801333891	737.672820981105	635.775624185964	1235.8634407462	1448.68738004087	1230.17240279213	633.701351111225	1208.15665551554	1053.49196258287	1919.86568240093	1970.2370065286	2170.55697515273
chr2L	672414	674870	116.830345981387	136.485720181526	110.377712532285	255.94804985868	178.850293832206	245.013590597603	87.7762006606765	138.50120389508	149.85014985015	283.78242738911	256.822620860631	317.810472789815
chr2L	675174	676023	220.419919418216	155.983680207458	126.566443703687	325.41966339175	329.461067585643	303.714763344946	114.537237447468	203.490230338156	158.931977113795	587.63949594401	389.498513556159	381.766140688694
chr2L	682930	685459	144.869629016919	120.237420159916	124.358889453042	241.322447009613	181.674245840083	173.551293339969	81.3535518318465	171.528414054676	114.658069203524	285.607394767819	288.096224138862	350.2802734154
chr2L	685734	687070	110.599394195713	129.986400172882	154.5287975452	190.132837037877	265.451488740433	275.640289422304	164.847986606636	183.247746691952	160.067205521751	401.492823315783	346.852690904025	441.786075178412
chr2L	695954	698547	734.473441736317	779.918401037291	625.473704349618	906.787376642181	1083.45625368879	1120.42673200362	534.150294264361	664.805778696384	690.218872037054	1584.98416840799	1258.52561071187	1376.52275985434
chr2L	698815	704080	956.451099100952	922.903441227462	900.682134263449	1371.15026710007	1416.68259061827	1309.29137475594	1009.42630759778	1385.0120389508	1167.01480337844	2074.98790959112	1919.06201934604	1997.38470514961
chr2L	704538	708711	291.296995980257	305.468040406273	190.585516972413	241.322447009613	363.348491680167	280.744739226421	344.682153813876	408.045854552428	479.066388157297	375.94328001387	527.860515938639	438.83427512154
chr2L	723188	724322	378.530320979693	279.470760371696	189.849665555531	702.028936755237	752.112551431226	668.682924339293	172.341076906938	338.795252604888	345.109436018527	773.786168572237	790.369246486221	964.25468524464
chr2L	737733	741094	353.606513836997	354.212940471103	344.378463100731	197.44563846241	171.319755144535	163.342393731736	466.712481561646	482.623425880548	649.350649350649	192.534058453705	206.595318625895	213.513537447027
chr2L	837700	842164	378.530320979693	419.206140557544	468.00150113689	742.249344590172	886.72093047336	931.562089251305	325.414207327386	536.958513562464	454.091363182272	1155.20435072223	1001.70298985124	1126.60368837256
chr2L	934240	938307	123.061297767061	159.23334021178	161.151460297137	208.414840599211	207.089813910976	275.640289422304	87.7762006606765	134.239628390616	163.472890745618	340.356416129062	350.643430695326	333.553406426462
chr2L	950916	952302	57.6363040174841	61.7435400821189	50.0378963479694	106.035620655739	95.0730509318571	119.954570396743	27.8314782582633	46.877330549104	27.2454817909363	77.5611135950945	114.66987868685	139.718536025244
chr2L	1014024	1016405	59.9729109371118	103.989120138306	48.5661935142056	95.0664185189383	86.6011949082263	117.402345494685	34.2541270870933	76.708359080352	73.7898465171192	124.097781752151	122.251358269451	115.120202217983
chr2L	1059900	1061087	65.4249937495765	74.7421800994071	83.887061524537	80.4408156698709	41.4179627821952	71.4622972576343	83.4944347747898	101.21241823102	123.739896467169	76.6486299057404	80.5532205651424	63.9556678988792
chr2L	1061486	1063324	366.847286381554	406.207500540256	524.662060236797	767.84414957604	626.917345748681	653.369574926943	599.447224024132	779.868317316912	625.51085278358	1001.90709091075	980.853920999087	1047.88902018933
chr2L	1064475	1067196	417.473769640155	402.957840535934	281.095241248887	906.787376642181	1058.98200295385	939.21876395748	342.541270870933	607.27450938612	510.852783580056	1524.76024491062	1475.54546376384	1709.09223292851
chr2L	1068855	1071519	328.682706694301	295.719060393306	338.491651765675	332.732464816284	388.764059751059	421.117108839631	237.638006666709	381.411007649528	297.429842884388	776.523619640299	611.256791347257	610.038678420079
chr2L	1072089	1074551	67.7616006692042	87.7408201166953	73.5851416881903	153.568829915208	124.253888346586	114.850120592627	23.5497123723766	98.016236602672	81.736445372809	182.496737870811	190.484674512866	143.654269434406
chr2L	1088961	1090090	28.0392830355328	42.2455800561866	33.8491651765675	95.0664185189383	62.1269441732928	66.3578474535176	10.7044147147166	34.092604035712	45.4091363182272	79.3860809738026	83.3962754086181	57.0681344328461
chr2L	1120853	1123606	104.368442410039	175.481640233391	148.641986210144	197.44563846241	137.432331050011	153.133494123502	92.0579665465631	125.716477381688	124.875124875125	175.196868355978	189.536989565041	237.127937901998
chr2L	1124197	1127842	95.0220147315278	100.739460133983	107.434306864758	124.317624217073	159.082629777068	163.342393731736	57.8038394594699	110.800963116064	106.711470347834	217.171118066265	174.374030399838	177.108003412281
chr2L	1136180	1138369	81.0023732137614	77.9918401037291	108.906009698522	117.004822792539	111.07544564316	96.984546278218	72.7900200600732	110.800963116064	108.981927163745	156.947194568897	140.25737227813	212.529604094737
chr2L	1144403	1145644	51.4053522318101	61.7435400821189	61.8115190180799	120.661223504806	118.605984330832	132.715694907035	40.6767759159232	54.335087681916	66.9784760693852	178.846803113394	216.072168104147	238.111871254289
chr2L	1161029	1162281	52.9630901782286	55.2442200734748	44.1510850129142	84.0972163821378	68.7161655250056	76.5667470617511	32.1132441441499	29.831028531248	63.5727908455181	76.6486299057404	72.9717409825408	105.280868695078
chr2L	1291698	1293737	62.3095178567395	68.242860090763	58.8681133505523	131.630425641607	96.0143682678161	137.820144711152	46.0289832732816	72.446783575888	56.761420397784	120.447846994735	109.931453947724	153.49360295731
chr2L	1389325	1398328	439.282100890014	396.45852052729	399.567319366873	672.777731057102	559.142497559635	620.190651200184	295.441846126179	476.231062623852	434.792480247026	869.596955954412	670.01325811242	745.821481036161
chr2L	1398889	1401068	657.365413388602	747.421800994071	574.699956584766	168.194432764276	287.101787467489	367.520385896405	700.068722342469	717.010078626068	703.841612932522	500.041061766021	373.387869443131	348.312406710819
chr2L	1401834	1404351	79.4446352673429	97.4898001296614	138.340066373798	127.97402492934	161.906581784945	250.11804040172	73.8604615315448	139.566597771196	73.7898465171192	287.432362146527	354.434170486627	286.324605516521
chr2L	1405090	1406019	512.495784371682	282.720420376018	256.076293074902	124.317624217073	188.263467191796	112.297895690568	572.68618723734	777.73752956468	753.791662882572	368.643410499037	384.760088817033	329.6176730173
chr2L	1409511	1411094	211.073491739705	149.484360198814	204.566693893169	672.777731057102	718.225127336703	620.190651200184	181.975050150183	305.768042445292	279.266188357097	902.446368771158	934.417358555652	1194.49508968061
chr2L	1412692	1413869	487.571977228987	334.714980445171	276.680132747596	153.568829915208	216.502987270566	229.700241185253	563.052213994095	694.636807227632	578.966488057397	332.144062924875	407.504527564838	354.216006824562
chr2L	1414467	1415501	31.1547589283698	32.4966000432205	51.5095991817332	73.1280142453372	45.1832321260311	61.2533976494009	34.2541270870933	76.708359080352	43.1386795023159	116.797912237319	108.036084052073	85.6022016492691
chr2L	1556647	1557331	119.945821874224	120.237420159916	64.7549246856075	175.507234188809	163.789216456863	140.37236961321	65.2969297597715	110.800963116064	72.6546181091636	250.933014572365	157.315701338984	165.300803184795
chr2L	1559475	1561303	86.4544560262261	103.989120138306	101.547495529703	171.850833476542	195.794005879468	173.551293339969	62.0856053453565	138.50120389508	98.7648714921442	266.445237291383	240.711976747602	244.015471368031
chr2L	1568108	1570868	450.186266514943	432.204780574832	687.285223367698	168.194432764276	227.798795302073	234.80469098937	597.306341081189	756.42965204236	571.019889201707	630.52622934365	430.248966312643	314.858672732944
chr2L	1573553	1574489	591.940419639025	542.693220721782	536.435682906907	720.310940316571	672.100577874712	668.682924339293	430.317471531609	611.536084890584	485.877758605031	1288.42696936792	709.816025921079	755.660814559065
chr2L	1598931	1606057	378.530320979693	357.462600475425	279.623538415123	457.050089033357	415.120945157911	423.669333741689	276.173899639689	294.048709808016	365.543547361729	578.51465905047	493.743857816932	672.026479614377
chr2L	1654120	1655831	98.1374906243647	116.987760155594	115.528672450459	102.379219943472	145.904187073642	107.193445886452	109.18503009011	112.931750868296	140.768322586504	154.209743500835	144.995797017256	157.429336366472
chr2L	1656637	1660981	308.432113390861	315.217020419239	303.906635172226	595.993316099498	412.296993150034	487.474956293149	321.132441441499	504.996697278984	481.336844973209	774.698652261591	657.693353790692	699.576613478509
chr2L	1661889	1664096	149.542842856175	152.734020203136	103.019198363466	131.630425641607	99.779637611652	102.088996082335	139.157391291316	138.50120389508	158.931977113795	134.135102335046	119.408303425976	167.268669889376
chr2L	1665219	1666334	79.4446352673429	87.7408201166953	136.132512123152	113.348422080273	74.3640695407595	79.1189719638095	104.903264204223	117.19332637276	101.035328308056	134.135102335046	114.66987868685	126.927402445468
chr2L	1671897	1675470	164.34135334715	103.989120138306	119.207929534868	124.317624217073	114.840714986996	127.611245102918	117.748561861883	172.593807930792	144.174007810371	265.532753602029	228.392072425874	217.449270856189
chr2L	1739875	1740662	93.4642767851093	71.4925200950851	64.7549246856075	149.912429202941	105.427541627406	81.6711968658678	65.2969297597715	104.408599859368	86.2773590046317	189.796607385643	160.15875618246	152.50966960502
chr2L	1741488	1745394	464.984777005919	467.951040622375	442.982552962906	903.130975929914	972.380808045628	990.263261998647	278.314782582633	496.473546270056	430.251566615203	1130.56729110967	933.469673607827	1106.92502132676
chr2L	1848548	1854535	93.4642767851093	125.111910166399	110.377712532285	138.943227066141	129.901792362339	137.820144711152	66.3673712312432	134.239628390616	124.875124875125	182.496737870811	199.013839043293	186.947336935185
chr2L	1855271	1857399	38.9434486604622	71.4925200950851	31.6416109259218	87.7536170944046	35.7700587664413	61.2533976494009	25.6905953153199	55.400481558032	38.5977658704931	55.6615050505972	59.7041517129879	64.9396012511697
chr2L	1863609	1868227	84.8967180798076	100.739460133983	87.5663186089465	109.692021368006	108.251493635283	132.715694907035	47.0994247447532	103.343205983252	99.9000999000999	171.546933598562	173.426345452013	203.674203924123
chr2L	1902488	1903834	58.4151729906933	68.242860090763	63.2832218518437	91.4100178066715	80.0119735565134	86.7756466699846	37.4654515015083	92.689267222092	89.6830442284988	150.559808743419	124.146728165102	145.622136138986
chr2L	1914963	1922873	270.267533703608	318.466680423561	335.548246098148	380.265674075753	338.874240945233	428.773783545806	221.581384594635	297.244891436364	290.618472436654	675.237930121999	593.250777338578	496.886342906677
chr2L	1930580	1932819	74.7714214280874	103.989120138306	58.8681133505523	146.256028490674	86.6011949082263	74.0145221596927	29.9723612012066	74.57757132812	77.1955317409863	145.997390296648	138.36200238248	169.236536593957
chr2L	1933076	1935846	119.945821874224	175.481640233391	104.49090119723	87.7536170944046	77.1880215486365	66.3578474535176	100.621498318336	157.678293665168	133.95695213877	92.1608526247593	112.774508791199	69.8592680126219
chr2L	1959320	1962630	31.1547589283698	76.3670101015681	69.1700331868989	80.4408156698709	54.5964054856209	51.0444980411674	34.2541270870933	55.400481558032	59.0318772136954	125.922749130859	108.983768999899	105.280868695078
chr2L	2024811	2029160	102.81070446362	149.484360198814	86.0946157751827	142.599627778407	122.371253674668	112.297895690568	68.5082541741865	107.604781487716	123.739896467169	178.846803113394	180.060140086789	196.78667045809
chr2L	2064552	2069302	56.8574350442748	87.7408201166953	51.5095991817332	87.7536170944046	62.1269441732928	96.984546278218	34.2541270870933	80.969934584816	90.8182726364545	105.84810796507	99.5069195216466	77.7307348309455
chr2L	2174317	2176671	923.738602226163	870.908881158309	853.587643583008	1400.40147279821	1434.56762000149	1352.67919809094	802.831103603748	1017.45115169078	1051.22150576696	1955.45254628574	1535.24961547683	1713.02796633767
chr2L	2193976	2197136	1097.42638325182	1156.87896153865	862.41786058559	1839.16955827023	2085.01789914914	2182.15229125991	644.405765825942	1037.69363533698	858.232676414495	2261.13458221934	1888.73610101563	2294.53257754133
