3	chr2L-reg4854	Traf4
23	chr2R-reg12674	Poxn
42	chr2R-reg10672	CG33155 AGO1 mRpL53
54	chr2R-reg19705	a
59	chr3L-reg22702	siz
121	chrX-reg603	sdk
130	chr2L-reg20837	CG10570 CG17325 CG42502 CG42305
185	chr3R-reg9845	CG8483
261	chr3L-reg19418	gk
263	chr2R-reg11216	phyl
270	chr3L-reg14896	CG13737 CG34400
313	chr2R-reg19711	a
396	chr3R-reg5723	CG9363
429	chr3R-reg13318	ss
434	chr3R-reg24014	CG6142
506	chr2L-reg8247	CG6055
511	chr2L-reg8248	CG6055
522	chr2R-reg19694	a gom
560	chr2R-reg11948	chn
662	chr2R-reg19704	a
670	chr3R-reg8643	CG4702
706	chr3R-reg23897	m4
736	chr3L-reg9471	Fhos
742	chr3L-reg22713	siz
769	chr2L-reg5275	Clect27
862	chr3R-reg11851	CG42788
869	chr2R-reg5077	CG8170
870	chr3R-reg1186	Hph
