18	chr3L-reg21152	serp
20	chr3R-reg11860	CG42788
153	chr2L-reg20022	rdo
164	chr2R-reg22827	CG30421 CG33988
201	chr2L-reg4843	Traf4
233	chr2R-reg15956	edl
250	chr2L-reg6457	CG8965
257	chr3R-reg5252	neur
350	chr3R-reg11865	CG42788
351	chr2L-reg4855	Traf4
385	chr3R-reg4448	ato CG9630
416	chr3R-reg8491	Tk Ect3
430	chrX-reg19745	unc-4
436	chr2L-reg6471	CG8965
462	chr2R-reg11957	chn
497	chr3L-reg9464	Fhos
545	chr2L-reg8244	CG6055 Gr28b
565	chr3R-reg20008	loco
571	chr2L-reg7275	CG11320
579	chr3L-reg7301	CG32392
642	chr2L-reg5348	pog
681	chr2L-reg282	CG3645
818	chr3L-reg9024	ImpE1
836	chr3R-reg14964	CG42457 cpo
845	chr3R-reg23403	CG4582 msi
862	chr3L-reg15747	ome CG13473
865	chr2L-reg15184	CG42784
923	chr3L-reg22690	siz
983	chr2L-reg20038	rdo
1034	chr3L-reg22836	CG42337
1076	chr3L-reg22839	CG42337
1079	chr2L-reg6478	CG8965
1159	chr2L-reg4853	Traf4
1218	chr3R-reg23876	HLHmgamma
1231	chr3L-reg19418	gk
1332	chr3L-reg7294	CG32392
1367	chrX-reg15976	CG9411
1444	chr2L-reg23626	Tsp39D
1576	chr3R-reg14999	CG42457 cpo
1623	chr2L-reg19486	qua
1641	chr3L-reg4544	Ack
1655	chr2R-reg12091	Fs scb
1678	chr2L-reg15181	CG42784
1693	chr2L-reg20029	rdo
1738	chr2L-reg6465	CG8965
1757	chr3R-reg14988	CG42457 cpo
1762	chr3L-reg6046	CG10625
1786	chr2L-reg19485	qua
1910	chr3L-reg6048	CG10625
2053	chr2L-reg17241	Tim17b2 sna
2116	chr2L-reg16416	CG15282
2125	chr2R-reg19709	a
2249	chr3L-reg4925	CG15019 CG11347
2305	chr2L-reg15186	CG42784
2321	chr3R-reg4491	CG11694 CG11693
2357	chr2L-reg20004	rdo
2385	chr2L-reg15171	CG42784
2388	chr3R-reg5254	neur
2396	chr3L-reg19416	gk
2432	chr3R-reg15008	CG42457 cpo
2451	chr2L-reg6468	CG8965
2610	chr3L-reg6041	CG10625
2617	chr2L-reg15674	CG16884 Ance-3
2622	chr2L-reg20026	rdo
2646	chr2R-reg19703	a
2891	chr3L-reg9022	ImpE1
2981	chr2L-reg4851	Traf4
3047	chr3R-reg8643	CG4702
3130	chr2L-reg10683	CG3841 gcm
3389	chr2R-reg15958	CG15086 edl
3409	chr3L-reg9471	Fhos
3416	chrX-reg14143	Pde9
3419	chr2R-reg12672	Poxn
3447	chr3R-reg14997	CG42457 cpo
3616	chrX-reg607	sdk
3699	chr2R-reg16057	CG42351
3715	chr3L-reg4384	scrt
3725	chr3R-reg15018	CG42457 cpo
3726	chr3R-reg14984	CG42457 cpo
3773	chr2R-reg15949	edl
3800	chr2L-reg4854	Traf4
3903	chr2R-reg12676	Poxn
4202	chr2R-reg11963	chn
4334	chr3L-reg19412	gk Cyp312a1
4382	chr3L-reg5984	CG10630
4469	chr2L-reg15673	CG16884 Ance-3
4483	chrX-reg5649	CG42749
4644	chr2R-reg19706	a
4716	chr3R-reg11869	CG42788
4811	chr2R-reg19698	a
4861	chr2L-reg5351	pog
