3	chr3R-reg23876	HLHmgamma
5	chr3R-reg23904	HLHm7
7	chr3R-reg5253	neur
16	chr3R-reg23896	m4
17	chr3R-reg23908	E(spl)
46	chr2R-reg4206	dpn pnut
60	chr2L-reg4854	Traf4
71	chr2L-reg4840	Traf4
77	chr2L-reg10682	CG3841 gcm
101	chr3L-reg7506	bin CG32388
166	chr3L-reg9466	Fhos
221	chr3R-reg14970	CG42457 cpo
249	chr2L-reg4848	Traf4
284	chr3L-reg22840	CG42337
290	chr3L-reg1667	rho
343	chr2L-reg6471	CG8965
400	chr2R-reg19700	a
423	chr2R-reg4204	dpn pnut
427	chr2R-reg12090	Fs scb
441	chr2R-reg12673	Poxn
477	chrX-reg5654	CG42749
497	chr3R-reg12512	pxb
517	chrX-reg633	sdk
565	chr2L-reg6468	CG8965
632	chr3L-reg5984	CG10630
649	chr2R-reg11217	phyl
755	chr3R-reg23903	HLHm7
800	chr2L-reg15175	CG42784
860	chr2R-reg15948	edl
874	chr2L-reg19485	qua
881	chr2L-reg17237	sna
922	chr3R-reg5260	neur
970	chr3L-reg16924	CG32150
990	chr2R-reg11945	chn
1054	chr2R-reg15949	edl
1061	chr3L-reg24600	nrm
1118	chr2R-reg11221	phyl Oaz
1146	chr2R-reg11948	chn
1224	chrX-reg604	sdk
1308	chr3R-reg14612	CG14324 CG14326
1376	chr2R-reg11943	chn
1452	chr2L-reg15672	CG16884 Ance-3
1482	chr2R-reg11944	chn
1497	chr2R-reg12676	Poxn
1498	chr2R-reg11956	chn
1591	chr2R-reg14603	veil CG6520
1592	chr2L-reg20022	rdo
1672	chr3L-reg22713	siz
1758	chr3R-reg8643	CG4702
1760	chr2R-reg22827	CG30421 CG33988
1767	chr3R-reg13313	ss
1801	chr3L-reg22693	siz
1854	chr3R-reg11866	CG42788
1916	chr3R-reg27462	CG18110 Obp99a
1936	chr2L-reg17238	Tim17b2 sna
1950	chr3R-reg11846	CG42788
2060	chr2L-reg20026	rdo
2068	chr3R-reg29827	pncr017:3R CG2150
2092	chr3R-reg4448	ato CG9630
2119	chr3R-reg12515	pxb
2137	chr2L-reg8249	CG6055
2205	chr3L-reg24605	nrm
2208	chr2L-reg6477	CG8965
2321	chr2L-reg8248	CG6055
2335	chr2R-reg10666	CG33155 AGO1 mRpL53
2438	chr2L-reg8241	CG6055 Gr28b
2468	chr3L-reg22700	siz
2569	chr3R-reg15003	CG42457 cpo
2692	chr3L-reg22705	siz
2703	chr3L-reg15993	Brd
2750	chr3L-reg9468	Fhos
2764	chrX-reg14081	Pde9
2775	chr3R-reg15025	CG42457 cpo
2804	chr2R-reg11957	chn
2819	chr2L-reg20037	rdo
2991	chr2L-reg12919	salr
3087	chr2R-reg19705	a
3285	chr2L-reg5443	Sgs1 hoe2
3576	chr3L-reg22709	siz
3643	chr3L-reg10158	CG3967 aay
3739	chr3R-reg24014	CG6142
3891	chr2L-reg5350	pog
3944	chr3R-reg20008	loco
3949	chr3R-reg20018	loco
3962	chr3L-reg9471	Fhos
4022	chr3L-reg9029	ImpE1
4025	chr3R-reg14999	CG42457 cpo
4107	chr2L-reg4099	CG34340 Sfp24Bc
4312	chr2R-reg19704	a
4334	chr2L-reg4855	Traf4
4347	chr3L-reg6048	CG10625
4429	chr2L-reg10465	Shawl Aldh
4563	chr2L-reg15181	CG42784
4779	chr3R-reg5264	hyx neur
4937	chr3R-reg14975	CG42457 cpo
