5	chr2R-reg11958	chn
13	chr2L-reg4854	Traf4
22	chr3R-reg5252	neur
37	chr2L-reg6478	CG8965
54	chr3L-reg6829	ImpL3
58	chr3R-reg14982	CG42457 cpo
63	chr2R-reg11219	phyl Oaz
100	chr2R-reg11216	phyl
112	chr3L-reg22715	siz CG43072
126	chr2L-reg6468	CG8965
213	chr2L-reg6477	CG8965
254	chr2L-reg4092	CG34340 Sfp24Ba
355	chr2R-reg19709	a
496	chr3R-reg8643	CG4702
527	chr2R-reg5085	CG8170
536	chr2L-reg6474	CG8965
615	chr3R-reg5265	hyx neur
631	chr2L-reg4843	Traf4
694	chr2R-reg19686	a CG34205
716	chr2R-reg14600	veil CG6520
735	chr2R-reg4205	dpn pnut
773	chr2R-reg5077	CG8170
813	chr3R-reg5264	hyx neur
815	chr2L-reg4850	Traf4
871	chr2L-reg10680	gcm
891	chr3R-reg23908	E(spl)
957	chrX-reg14120	Pde9
1017	chr3L-reg5986	CG10630
1025	chr2R-reg15951	edl
1060	chr3R-reg12515	pxb
1071	chr2R-reg18526	CG34396 king-tubby
1155	chr2R-reg19712	a
1346	chr2L-reg4091	CG34340
1506	chr2L-reg8248	CG6055
1586	chrX-reg1299	CG11409 CG11412
1593	chr2R-reg5078	CG8170
1655	chr3L-reg10159	CG3967 aay
1772	chr2R-reg19689	a CG34205 CG11269
1878	chr2L-reg15175	CG42784
1899	chr3R-reg12513	pxb
1922	chr2L-reg15675	CG16884 Ance-3
1937	chr3R-reg1185	Tim17a2 Hph
2084	chr3L-reg4381	scrt
2123	chr3L-reg9026	ImpE1
2133	chr2R-reg11217	phyl
2145	chr2L-reg6469	CG8965
2160	chr2L-reg4848	Traf4
2297	chr3L-reg16922	CG32150
2374	chr2L-reg15185	CG42784
2429	chr3R-reg12517	pxb
2490	chr3L-reg9474	Fhos
2635	chr3L-reg6378	CG13287
2673	chr2L-reg19482	qua
2772	chr3L-reg9023	ImpE1
2827	chr3R-reg11858	CG42788
2862	chr3R-reg12510	pxb
2871	chr2L-reg20038	rdo
2903	chr3R-reg15757	CG34282 CG14300
2926	chr2L-reg20007	rdo
2949	chr2L-reg5357	pog
2963	chr3L-reg4544	Ack
2968	chr3R-reg9282	Men
3012	chr3L-reg9471	Fhos
3032	chr3R-reg20018	loco
3034	chr3R-reg9846	CG8483
3054	chr2R-reg10672	CG33155 AGO1 mRpL53
3141	chr3R-reg20012	loco
3181	chr3R-reg14359	CREG
3200	chr3L-reg18533	CG13724 CG6485
3308	chr2L-reg4105	CG34340
3325	chr3L-reg14894	CG13737 CG34400
3374	chr3L-reg21058	l(3)76BDm asf1
3498	chr2R-reg5087	CG8170
3501	chr3R-reg14965	CG42457 cpo
3520	chr2R-reg22810	CG33988
3634	chrX-reg12586	CG43155
3682	chr2R-reg18777	CG9485 CG9754
3728	chrX-reg14078	Pde9
3849	chr2R-reg18538	king-tubby CG9394
3866	chr3L-reg19415	gk
3896	chr2L-reg4102	CG34340
3955	chr2L-reg12920	salr
3967	chr3R-reg15012	CG42457 cpo
3987	chr2R-reg11961	chn
4035	chr3L-reg24600	nrm
4042	chr3L-reg4926	CG11347
4050	chr2R-reg16908	Rep Oseg6
4117	chrX-reg14119	Pde9
4333	chr2L-reg5277	Clect27
4403	chr2R-reg19710	a
4423	chr2L-reg8249	CG6055
4424	chr3R-reg20017	loco
4431	chr2L-reg17240	Tim17b2 sna
4444	chr3R-reg9845	CG8483
4523	chr2L-reg12917	salr
4615	chr3L-reg9464	Fhos
4707	chr3R-reg14955	cpo
4718	chr2R-reg4204	dpn pnut
4727	chr3R-reg14966	CG42457 cpo
4766	chr3R-reg28152	CG9747
4806	chr3R-reg13320	ss
4813	chr3R-reg11856	CG42788
