3	chr3R-reg5252	neur
6	chr2R-reg15948	edl
21	chr2L-reg7275	CG11320
72	chr3L-reg7301	CG32392
80	chr2L-reg20022	rdo
124	chr2R-reg15958	CG15086 edl
223	chr2L-reg10682	CG3841 gcm
269	chr3R-reg11865	CG42788
308	chr2R-reg15956	edl
326	chr2L-reg6465	CG8965
349	chr3L-reg9464	Fhos
384	chr3L-reg9028	ImpE1
387	chrX-reg19745	unc-4
452	chr2L-reg5277	Clect27
482	chr3L-reg4381	scrt
490	chr3R-reg8493	Tk Ect3
494	chr2R-reg19703	a
495	chr2R-reg11948	chn
504	chr3L-reg22711	siz
506	chr3R-reg4448	ato CG9630
521	chr3R-reg11860	CG42788
534	chr2L-reg19485	qua
650	chr3L-reg6041	CG10625
671	chr3R-reg5266	hyx neur
694	chrX-reg244	CG32816 ac
818	chr2R-reg22827	CG30421 CG33988
830	chr2L-reg12914	salr
878	chr2L-reg10681	gcm
882	chr2L-reg20026	rdo
886	chr2R-reg4206	dpn pnut
916	chr2L-reg16418	CG15282
939	chr2L-reg8244	CG6055 Gr28b
961	chr2R-reg11943	chn
1027	chr3R-reg8642	CG4702
1065	chr3L-reg4925	CG15019 CG11347
1176	chr3L-reg14895	CG13737 CG34400
1180	chr2L-reg4855	Traf4
1184	chr2R-reg19705	a
1195	chr2L-reg4854	Traf4
1331	chr3L-reg9471	Fhos
1350	chr2L-reg15184	CG42784
1394	chr3R-reg14975	CG42457 cpo
1514	chr3R-reg23876	HLHmgamma
1559	chr2R-reg2820	Spn43Aa
1581	chr3L-reg6376	CG13287
1605	chr2L-reg12920	salr
1644	chr2R-reg22826	CG30421 CG33988
1741	chr2L-reg15674	CG16884 Ance-3
1794	chr2L-reg6478	CG8965
1853	chr3R-reg14964	CG42457 cpo
1927	chr3L-reg9024	ImpE1
1948	chr2R-reg22823	CG33988
1979	chr2L-reg5350	pog
2009	chr2L-reg23626	Tsp39D
2078	chr3L-reg1667	rho
2343	chr3R-reg9849	CG8476 CG8483
2475	chr2L-reg13645	CG14946
2478	chr3R-reg20013	loco
2722	chr2R-reg11217	phyl
2739	chr3L-reg4384	scrt
2832	chr2L-reg15673	CG16884 Ance-3
2896	chr2L-reg12912	salr
2907	chr2L-reg17239	Tim17b2 sna
3002	chr3L-reg1670	rho
3037	chr3R-reg9848	CG8483
3093	chr3R-reg12515	pxb
3113	chr2R-reg5078	CG8170
3132	chr2L-reg16417	CG15282
3164	chr3L-reg1669	rho
3204	chr2L-reg4843	Traf4
3292	chr3L-reg19412	gk Cyp312a1
3333	chr2R-reg6977	CG11883
3336	chr2L-reg4088	CG34340
3357	chr3R-reg15018	CG42457 cpo
3370	chr3L-reg9462	Fhos
3533	chr3L-reg22688	siz
3568	chr3L-reg22716	siz
3635	chr2L-reg11784	CG5198 CG5337
3904	chrX-reg14134	Pde9
3919	chr2R-reg19388	CG9294
3936	chr3L-reg21152	serp
3941	chr2L-reg6469	CG8965
4105	chr2L-reg20004	rdo
4217	chr3L-reg22839	CG42337
4237	chr2L-reg17237	sna
4281	chrX-reg16196	CG5321
4313	chr3L-reg19418	gk
4491	chr3R-reg13311	ss
4512	chr3R-reg5256	neur
4521	chr2L-reg17241	Tim17b2 sna
4668	chr3R-reg12513	pxb
4850	chr2R-reg11956	chn
4906	chr2L-reg23631	Tsp39D
4910	chr2L-reg20038	rdo
4959	chr2R-reg18526	CG34396 king-tubby
4964	chr3R-reg23874	HLHmdelta CG43116
4985	chr3L-reg4927	CG11347
