8	chr2R-reg11958	chn
17	chr2R-reg19709	a
20	chr2L-reg4854	Traf4
43	chr2R-reg5077	CG8170
47	chr3L-reg22715	siz CG43072
48	chr2L-reg6468	CG8965
52	chr2R-reg11219	phyl Oaz
67	chr3R-reg5252	neur
85	chr2L-reg6478	CG8965
92	chr2L-reg4091	CG34340
190	chr3L-reg4381	scrt
196	chr3R-reg23908	E(spl)
274	chr2R-reg5078	CG8170
292	chr2L-reg6477	CG8965
367	chr2L-reg4092	CG34340 Sfp24Ba
472	chr2L-reg6474	CG8965
495	chr3R-reg8643	CG4702
559	chr2L-reg4848	Traf4
562	chr2R-reg5085	CG8170
620	chr3R-reg20017	loco
676	chr3L-reg9026	ImpE1
688	chr2R-reg19712	a
855	chr2L-reg15175	CG42784
882	chr3R-reg5264	hyx neur
953	chr2R-reg5087	CG8170
997	chr2R-reg15951	edl
1005	chr3L-reg9023	ImpE1
1009	chr2R-reg19708	a
1051	chr2R-reg18538	king-tubby CG9394
1060	chr3R-reg12517	pxb
1068	chr2R-reg19711	a
1077	chr3R-reg15004	CG42457 cpo
1121	chr2R-reg11217	phyl
1168	chr2R-reg11216	phyl
1174	chrX-reg1299	CG11409 CG11412
1190	chr3R-reg12515	pxb
1193	chr3L-reg9030	ImpE1
1275	chr3R-reg11858	CG42788
1344	chr3R-reg14965	CG42457 cpo
1347	chr2R-reg19710	a
