26	chrX-reg19741	unc-4
32	chrX-reg270	sc CG32816
47	chr2L-reg4087	CG34340 for
59	chr2R-reg11946	chn
61	chrX-reg603	sdk
101	chr2L-reg15183	CG42784
168	chr3L-reg4931	CG11347
242	chr3L-reg22839	CG42337
268	chrX-reg14125	Pde9
274	chr3R-reg13318	ss
291	chr3L-reg22698	siz
293	chr2R-reg11961	chn
317	chr2L-reg6475	CG8965
358	chr3L-reg22834	CG42337
368	chr3L-reg22840	CG42337
397	chr2R-reg15952	edl
444	chr2L-reg12915	salr
462	chr3L-reg10101	Hsp67Bb Hsp22
472	chr3L-reg22711	siz
611	chr3R-reg19170	glec
621	chr3R-reg5262	hyx neur
634	chr2R-reg22817	CG33988
695	chr3R-reg14975	CG42457 cpo
729	chr2R-reg10674	AGO1 CG13349
745	chr2R-reg22823	CG33988
1024	chr3L-reg10158	CG3967 aay
1050	chr2L-reg12914	salr
1101	chr2L-reg4851	Traf4
1135	chr3L-reg6379	CG13287
1173	chr2R-reg13231	CG15704 cato
1284	chr3R-reg11869	CG42788
1365	chr2R-reg22827	CG30421 CG33988
1368	chr3L-reg9456	Fhos CG6576
1390	chr2L-reg4852	Traf4
1407	chr2R-reg11963	chn
1444	chr2R-reg18526	CG34396 king-tubby
1446	chr2R-reg21192	CG9815
1457	chr3L-reg6829	ImpL3
1482	chr2R-reg22825	CG30421 CG33988
1537	chr3R-reg12510	pxb
1599	chr3R-reg12512	pxb
1600	chr3L-reg9453	Fhos CG13306
1692	chr3L-reg4927	CG11347
1697	chr2L-reg17237	sna
1714	chr3L-reg1669	rho
1745	chr3R-reg23905	HLHm7
1799	chr3L-reg22713	siz
1822	chr3L-reg22697	siz
1826	chr3L-reg9174	CG6745 CG6765 CG6683
1866	chr2R-reg11956	chn
1935	chr3R-reg12513	pxb
1940	chr3L-reg14895	CG13737 CG34400
2018	chr2R-reg6978	CG11883
2041	chr2R-reg5082	CG8170
2100	chr3R-reg12515	pxb
2107	chrX-reg5650	CG42749
2158	chr3L-reg4924	CG15019 CG11347
2221	chr3L-reg6378	CG13287
2223	chrX-reg11187	CG15309 l(1)G0230
2300	chr2L-reg4849	Traf4
2303	chr2L-reg19486	qua
2388	chr2R-reg11770	CG12853 CG10253
2458	chr3R-reg24799	CG6330
2517	chr3R-reg8643	CG4702
2527	chr2L-reg4105	CG34340
2586	chr2R-reg11218	phyl Oaz
2588	chrX-reg15979	CG9411
2617	chr3L-reg10161	CG3967 aay
2629	chr3L-reg22710	siz
2747	chrX-reg4916	peb
2754	chr3R-reg14967	CG42457 cpo
2766	chr2L-reg20026	rdo
2847	chrX-reg14091	Pde9
2851	chr2R-reg6768	CG33474 CG11825
2882	chr3R-reg15018	CG42457 cpo
2969	chrX-reg244	CG32816 ac
3037	chr3R-reg23874	HLHmdelta CG43116
3047	chr3R-reg28152	CG9747
3049	chrX-reg4919	peb
3390	chr3R-reg12511	pxb
3418	chrX-reg15976	CG9411
3451	chr3L-reg9464	Fhos
3474	chr2L-reg5275	Clect27
3483	chr2R-reg22816	CG33988
3501	chr3R-reg1185	Tim17a2 Hph
3538	chrX-reg19739	unc-4
3626	chr3L-reg5987	CG10630
3745	chr2R-reg12675	Poxn
3755	chr3R-reg14974	CG42457 cpo
3785	chrX-reg15975	CG9411
3947	chr3L-reg4385	scrt
3990	chr2L-reg15180	CG42784
4015	chrX-reg14133	Pde9
4034	chr3R-reg15025	CG42457 cpo
4045	chr3L-reg22709	siz
4089	chr2L-reg292	CG17075 CG3645 CG3345
4127	chr3R-reg14953	cpo
4164	chr3R-reg13317	ss
4178	chr3L-reg4934	CG11347
4302	chrX-reg14118	Pde9
4463	chr2R-reg16059	CG42351 Mctp
4510	chr3R-reg20012	loco
4524	chr3R-reg14986	CG42457 cpo
4618	chr2R-reg19700	a
4657	chr2L-reg236	CG11617
4658	chr2R-reg2820	Spn43Aa
4709	chr3L-reg6046	CG10625
4732	chr3R-reg14988	CG42457 cpo
4757	chr2R-reg9878	CG17724 seq
4986	chrX-reg16196	CG5321
