34	chr2R-reg11216	phyl
45	chr3L-reg14894	CG13737 CG34400
49	chr2R-reg15951	edl
64	chr2R-reg5078	CG8170
90	chr2L-reg6477	CG8965
97	chr3R-reg5252	neur
136	chr2L-reg4091	CG34340
141	chr3L-reg22715	siz CG43072
161	chr3L-reg6829	ImpL3
168	chr2L-reg4854	Traf4
196	chr2R-reg11958	chn
304	chr2L-reg4092	CG34340 Sfp24Ba
347	chr2L-reg15185	CG42784
390	chr2R-reg5077	CG8170
396	chr3L-reg9026	ImpE1
407	chr2L-reg10680	gcm
432	chr2R-reg19709	a
538	chr3L-reg10159	CG3967 aay
624	chr3L-reg4381	scrt
673	chr2R-reg14600	veil CG6520
785	chr3R-reg4491	CG11694 CG11693
810	chrX-reg11187	CG15309 l(1)G0230
854	chr2R-reg11219	phyl Oaz
965	chr2L-reg19485	qua
976	chr2L-reg4850	Traf4
984	chr2L-reg6468	CG8965
994	chr2L-reg17241	Tim17b2 sna
1026	chr2R-reg19708	a
1031	chr2L-reg16417	CG15282
1118	chr2R-reg5087	CG8170
1184	chr2L-reg6474	CG8965
1224	chr3L-reg22712	siz
1232	chr3R-reg20018	loco
1301	chr3R-reg12515	pxb
1466	chr3L-reg9030	ImpE1
1497	chr2R-reg5085	CG8170
1667	chr3L-reg9478	Fhos
1674	chr3R-reg20014	loco
1723	chr2R-reg19712	a
1785	chr3L-reg18533	CG13724 CG6485
1834	chr3R-reg15004	CG42457 cpo
2074	chr2L-reg20004	rdo
2113	chrX-reg14097	Pde9
2115	chr3R-reg23905	HLHm7
2173	chr2R-reg18526	CG34396 king-tubby
2197	chr3L-reg16921	CG32150
2422	chr2R-reg4205	dpn pnut
2424	chr3R-reg9845	CG8483
2426	chr3R-reg12510	pxb
2434	chr2R-reg19711	a
2599	chrX-reg14090	Pde9
2639	chr2R-reg19689	a CG34205 CG11269
2731	chr2L-reg20026	rdo
2734	chr2L-reg6478	CG8965
2758	chr2L-reg20038	rdo
2812	chr3L-reg4544	Ack
2876	chr2R-reg11956	chn
2978	chrX-reg14078	Pde9
3091	chr2L-reg12920	salr
3099	chr2L-reg4844	Traf4
3221	chr3L-reg5986	CG10630
3249	chrX-reg12588	CG43155
3263	chr3R-reg8643	CG4702
3369	chr2R-reg11217	phyl
3522	chr2L-reg20005	rdo
3523	chr3R-reg12513	pxb
3572	chr2L-reg15675	CG16884 Ance-3
3597	chr3R-reg15757	CG34282 CG14300
3618	chr2L-reg4105	CG34340
3660	chr3R-reg14974	CG42457 cpo
3729	chr3R-reg19659	CG5388
3753	chr3R-reg8491	Tk Ect3
3868	chr2L-reg4848	Traf4
3872	chr3R-reg24799	CG6330
3899	chr3L-reg6378	CG13287
3904	chr2L-reg17238	Tim17b2 sna
3910	chr2R-reg12676	Poxn
3949	chr3R-reg23896	m4
4023	chr2L-reg20033	rdo
4083	chr3R-reg5256	neur
4128	chr2R-reg18538	king-tubby CG9394
4238	chr2R-reg15954	edl
4288	chr2R-reg11944	chn
4399	chr2L-reg20036	rdo
4721	chr3R-reg13315	ss
4859	chr2L-reg8247	CG6055
4871	chr3R-reg5264	hyx neur
4950	chr3L-reg9023	ImpE1
4951	chr3R-reg5265	hyx neur
4981	chrX-reg626	sdk
4992	chr2L-reg6469	CG8965
