8	chr2R-reg11958	chn
17	chr2R-reg19709	a
20	chr2L-reg4854	Traf4
43	chr2R-reg5077	CG8170
47	chr3L-reg22715	siz CG43072
48	chr2L-reg6468	CG8965
52	chr2R-reg11219	phyl Oaz
67	chr3R-reg5252	neur
85	chr2L-reg6478	CG8965
92	chr2L-reg4091	CG34340
190	chr3L-reg4381	scrt
196	chr3R-reg23908	E(spl)
274	chr2R-reg5078	CG8170
292	chr2L-reg6477	CG8965
367	chr2L-reg4092	CG34340 Sfp24Ba
472	chr2L-reg6474	CG8965
495	chr3R-reg8643	CG4702
559	chr2L-reg4848	Traf4
562	chr2R-reg5085	CG8170
620	chr3R-reg20017	loco
676	chr3L-reg9026	ImpE1
688	chr2R-reg19712	a
855	chr2L-reg15175	CG42784
882	chr3R-reg5264	hyx neur
953	chr2R-reg5087	CG8170
997	chr2R-reg15951	edl
1005	chr3L-reg9023	ImpE1
1009	chr2R-reg19708	a
1051	chr2R-reg18538	king-tubby CG9394
1060	chr3R-reg12517	pxb
1068	chr2R-reg19711	a
1077	chr3R-reg15004	CG42457 cpo
1121	chr2R-reg11217	phyl
1168	chr2R-reg11216	phyl
1174	chrX-reg1299	CG11409 CG11412
1190	chr3R-reg12515	pxb
1193	chr3L-reg9030	ImpE1
1275	chr3R-reg11858	CG42788
1344	chr3R-reg14965	CG42457 cpo
1347	chr2R-reg19710	a
1470	chr2R-reg19703	a
1475	chr2R-reg19704	a
1917	chr3R-reg12513	pxb
2016	chr3L-reg6378	CG13287
2143	chr2L-reg4850	Traf4
2352	chr3L-reg5986	CG10630
2367	chr3L-reg4380	scrt
2403	chr3L-reg4929	CG11347
2433	chr2R-reg18534	king-tubby
2483	chr3L-reg18533	CG13724 CG6485
2545	chr2R-reg14600	veil CG6520
2718	chr2R-reg18526	CG34396 king-tubby
2725	chr3L-reg6829	ImpL3
2833	chr2L-reg20026	rdo
2844	chrX-reg603	sdk
2899	chr3L-reg22712	siz
3131	chr3R-reg24799	CG6330
3181	chr2R-reg17613	Ate1 CG9864
3202	chr2L-reg15185	CG42784
3210	chr2L-reg4105	CG34340
3221	chr2R-reg19693	a CG11269
3248	chr2L-reg5275	Clect27
3264	chr3L-reg6047	CG10625
3315	chr2R-reg19705	a
3344	chr3R-reg14955	cpo
3426	chrX-reg14078	Pde9
3488	chr3R-reg15012	CG42457 cpo
3539	chr3R-reg9279	Men
3541	chr2L-reg16420	CG15282
3569	chr3L-reg16922	CG32150
3574	chr3R-reg20012	loco
3579	chr2L-reg8248	CG6055
3598	chr3R-reg23896	m4
3732	chr3L-reg9471	Fhos
3825	chr2L-reg4844	Traf4
3827	chr2R-reg19701	a
3846	chr3R-reg19657	CG5388
3899	chr3R-reg14996	CG42457 cpo
4040	chr2L-reg19485	qua
4082	chr2L-reg15675	CG16884 Ance-3
4257	chr2L-reg5277	Clect27
4299	chr3L-reg19411	gk Cyp312a1
4306	chr2L-reg20007	rdo
4438	chr3R-reg4448	ato CG9630
4462	chr2L-reg4100	CG34340 Sfp24Bc
4477	chr3R-reg4450	ato
4489	chr2R-reg4205	dpn pnut
4492	chr3L-reg5984	CG10630
4758	chr2R-reg11961	chn
4912	chr3R-reg15757	CG34282 CG14300
4950	chrX-reg15978	CG9411
4979	chr3R-reg5266	hyx neur
