44	chrX-reg19745	unc-4
63	chr2R-reg15956	edl
74	chr3L-reg4384	scrt
81	chr3L-reg9022	ImpE1
121	chr3L-reg9464	Fhos
179	chr3L-reg6041	CG10625
181	chr2L-reg20022	rdo
191	chr3L-reg7301	CG32392
204	chr3L-reg4381	scrt
290	chr3R-reg5252	neur
409	chr3L-reg5984	CG10630
441	chr3R-reg11860	CG42788
454	chr2L-reg6473	CG8965
470	chr2L-reg15180	CG42784
487	chr3L-reg21152	serp
592	chr3R-reg23876	HLHmgamma
626	chr3R-reg29827	pncr017:3R CG2150
657	chr2R-reg22827	CG30421 CG33988
671	chr3R-reg11865	CG42788
678	chr3R-reg15013	CG42457 cpo
719	chr2L-reg4848	Traf4
724	chr3R-reg4448	ato CG9630
747	chr2L-reg15186	CG42784
849	chrX-reg12580	CG43155
857	chr2R-reg12813	Strn-Mlck
880	chr3R-reg8491	Tk Ect3
898	chrX-reg616	sdk
917	chr3L-reg19418	gk
1024	chr2L-reg4853	Traf4
1080	chr2R-reg5077	CG8170
1090	chr2L-reg17238	Tim17b2 sna
1110	chr2L-reg20038	rdo
1117	chr2R-reg15949	edl
1123	chr2L-reg16417	CG15282
1137	chr3L-reg9471	Fhos
1214	chr3L-reg19416	gk
1276	chr2L-reg13645	CG14946
1284	chr2R-reg5078	CG8170
1375	chr3R-reg14999	CG42457 cpo
1384	chr3R-reg20008	loco
1385	chr3L-reg6828	ImpL3
1467	chr3R-reg11850	CG42788
1521	chrX-reg14066	Pde9
1522	chr3L-reg4925	CG15019 CG11347
1531	chr3L-reg22688	siz
1590	chr3L-reg22839	CG42337
1638	chr2L-reg20016	rdo
1647	chr2L-reg12920	salr
1650	chr2L-reg15182	CG42784
1654	chr3R-reg15757	CG34282 CG14300
1796	chr2L-reg4855	Traf4
1896	chr3R-reg14612	CG14324 CG14326
2220	chr2R-reg19709	a
2235	chr2R-reg12090	Fs scb
2350	chr2L-reg4087	CG34340 for
2385	chr3R-reg14953	cpo
2483	chr3R-reg14964	CG42457 cpo
2499	chr3R-reg5267	hyx neur
2527	chr2L-reg23626	Tsp39D
2536	chr3L-reg1670	rho
2563	chr2R-reg19704	a
2639	chr2L-reg15674	CG16884 Ance-3
2660	chr3R-reg14975	CG42457 cpo
2701	chr3R-reg15001	CG42457 cpo
2839	chr3L-reg1667	rho
2868	chr2R-reg15958	CG15086 edl
2995	chr3R-reg5726	CG9363
3000	chr3R-reg14988	CG42457 cpo
3026	chr2R-reg19387	CG9294
3093	chr3L-reg4927	CG11347
3207	chr2L-reg4843	Traf4
3214	chr2L-reg15184	CG42784
3278	chr3L-reg7296	CG32392
3306	chr2R-reg22823	CG33988
3335	chr3R-reg11869	CG42788
3338	chr3R-reg23406	CG4582 msi
3371	chr3R-reg11854	CG42788
3444	chr3R-reg4491	CG11694 CG11693
3574	chr3L-reg1669	rho
3739	chrX-reg14113	CG4661 Pde9
3749	chr3L-reg4544	Ack
3753	chr2L-reg20034	rdo
3755	chr2L-reg6474	CG8965
3775	chr3R-reg14997	CG42457 cpo
3795	chr2L-reg21154	CG17572
3878	chr3R-reg12513	pxb
3931	chr3R-reg24801	CG6330
3993	chr3L-reg9026	ImpE1
4058	chr2R-reg5085	CG8170
4114	chr3L-reg22836	CG42337
4133	chr3L-reg9024	ImpE1
4182	chr3L-reg9023	ImpE1
4223	chr2R-reg5087	CG8170
4237	chr2R-reg19705	a
4265	chr3R-reg5266	hyx neur
4301	chrX-reg629	sdk
4356	chrX-reg20792	Cyp18a1
