2	chr3R-reg23876	HLHmgamma
4	chr3R-reg23904	HLHm7
9	chr3R-reg5253	neur
26	chr2L-reg6468	CG8965
35	chr3L-reg7506	bin CG32388
51	chr3R-reg23896	m4
56	chr2L-reg10682	CG3841 gcm
61	chr3R-reg23908	E(spl)
83	chr2L-reg4854	Traf4
90	chr2R-reg11943	chn
100	chr2L-reg4840	Traf4
108	chr3R-reg11866	CG42788
152	chr2R-reg11217	phyl
167	chr3L-reg22693	siz
189	chr2L-reg19485	qua
222	chr2L-reg17237	sna
235	chr2R-reg15948	edl
247	chr3R-reg5260	neur
301	chr3R-reg13313	ss
302	chr3L-reg9466	Fhos
392	chr2R-reg4206	dpn pnut
432	chr2L-reg10681	gcm
471	chr3L-reg5984	CG10630
472	chr2L-reg4848	Traf4
474	chr3L-reg1667	rho
482	chr2L-reg6471	CG8965
520	chr2L-reg12919	salr
552	chr3L-reg24605	nrm
622	chr2R-reg4204	dpn pnut
654	chr2R-reg12673	Poxn
693	chr2L-reg17238	Tim17b2 sna
784	chr2R-reg11948	chn
796	chr3R-reg5266	hyx neur
827	chr3L-reg22840	CG42337
846	chr2R-reg12675	Poxn
858	chr3R-reg19656	CG5388
