16	chr3R-reg5252	neur
24	chr2L-reg4843	Traf4
41	chr3L-reg21152	serp
89	chr3L-reg7301	CG32392
99	chr2R-reg15958	CG15086 edl
128	chr3R-reg11860	CG42788
146	chr2L-reg6465	CG8965
186	chr3R-reg11865	CG42788
223	chr2L-reg7275	CG11320
233	chr2L-reg19485	qua
235	chr3L-reg9024	ImpE1
236	chr2R-reg15956	edl
325	chr2L-reg4851	Traf4
371	chr2L-reg5351	pog
380	chr3R-reg5254	neur
389	chrX-reg19745	unc-4
447	chr3R-reg11853	CG42788
454	chr2R-reg15948	edl
477	chr2R-reg15949	edl
515	chr2L-reg23626	Tsp39D
528	chr2L-reg8244	CG6055 Gr28b
566	chr2R-reg22827	CG30421 CG33988
596	chr2L-reg20022	rdo
600	chr3L-reg22711	siz
662	chr3L-reg4381	scrt
688	chr2L-reg20026	rdo
763	chr2L-reg16417	CG15282
860	chr3R-reg23403	CG4582 msi
956	chr3R-reg4491	CG11694 CG11693
962	chr2R-reg19703	a
969	chr2L-reg20038	rdo
1093	chr3L-reg6376	CG13287
1247	chr3L-reg22839	CG42337
1346	chr2L-reg15674	CG16884 Ance-3
1417	chr3R-reg23876	HLHmgamma
1445	chr3L-reg4925	CG15019 CG11347
1593	chr3L-reg19418	gk
1611	chr3L-reg9451	Fhos CG13306
1674	chr2L-reg5277	Clect27
1688	chr2L-reg4853	Traf4
1692	chr3R-reg8491	Tk Ect3
1697	chr2L-reg6457	CG8965
1724	chr2R-reg2820	Spn43Aa
1774	chr3R-reg23874	HLHmdelta CG43116
1897	chr3L-reg22690	siz
2081	chr3R-reg14988	CG42457 cpo
2086	chr2L-reg6471	CG8965
2145	chr3L-reg4544	Ack
2149	chrX-reg14119	Pde9
2172	chr3L-reg7294	CG32392
2199	chr2R-reg12676	Poxn
2224	chr3R-reg8646	CG4702 tRNA:K5:87BC
2284	chr3L-reg9471	Fhos
2301	chr2R-reg22823	CG33988
2351	chr2L-reg4855	Traf4
2452	chrX-reg5533	CG15464 rg CG5062
2515	chr3R-reg14986	CG42457 cpo
2545	chr3R-reg15008	CG42457 cpo
2557	chr2L-reg20004	rdo
2566	chr2L-reg20029	rdo
2600	chr2L-reg4854	Traf4
2628	chr2L-reg15184	CG42784
2645	chr3R-reg12513	pxb
2805	chr2R-reg12672	Poxn
2898	chr2R-reg11957	chn
2910	chr3R-reg4448	ato CG9630
2924	chr2L-reg5348	pog
2962	chr3R-reg9848	CG8483
2988	chr3R-reg20008	loco
3014	chr3R-reg20013	loco
3028	chr2R-reg12091	Fs scb
