1	chr3R-reg23896	m4
2	chr3R-reg23904	HLHm7
4	chr3R-reg23876	HLHmgamma
5	chr3R-reg23908	E(spl)
24	chr2L-reg4854	Traf4
25	chr3R-reg5253	neur
37	chr2R-reg4206	dpn pnut
68	chr2L-reg4840	Traf4
109	chr2L-reg4848	Traf4
112	chr2R-reg12090	Fs scb
188	chr3R-reg23903	HLHm7
243	chr3L-reg1667	rho
267	chr2L-reg6468	CG8965
289	chr2R-reg4204	dpn pnut
351	chr3R-reg4448	ato CG9630
357	chr2L-reg19485	qua
363	chr3R-reg12512	pxb
380	chr3L-reg22840	CG42337
423	chr3L-reg7506	bin CG32388
480	chr3L-reg16924	CG32150
481	chr3R-reg14970	CG42457 cpo
513	chr2L-reg6471	CG8965
547	chr2R-reg12676	Poxn
574	chr2R-reg11943	chn
625	chr2R-reg11221	phyl Oaz
626	chr2R-reg11217	phyl
640	chr3R-reg29827	pncr017:3R CG2150
648	chr3R-reg27462	CG18110 Obp99a
673	chr2R-reg11945	chn
699	chr3R-reg5260	neur
799	chr2L-reg15175	CG42784
819	chr3L-reg9466	Fhos
868	chr2L-reg15672	CG16884 Ance-3
992	chr2R-reg19704	a
1033	chr3R-reg14975	CG42457 cpo
1036	chr2L-reg10682	CG3841 gcm
1084	chr2R-reg10666	CG33155 AGO1 mRpL53
1101	chrX-reg5654	CG42749
1156	chr2R-reg19700	a
1172	chr2R-reg12673	Poxn
1181	chr2L-reg17237	sna
1182	chr2R-reg11948	chn
1227	chr2L-reg24188	CG1428
1240	chr2L-reg17238	Tim17b2 sna
