3	chr3R-reg5252	neur
12	chr2R-reg15958	CG15086 edl
29	chr2R-reg15948	edl
130	chr2L-reg7275	CG11320
199	chr3L-reg22711	siz
234	chr2R-reg22827	CG30421 CG33988
304	chr3R-reg4448	ato CG9630
314	chr3R-reg14964	CG42457 cpo
340	chr3R-reg8493	Tk Ect3
351	chr2R-reg19703	a
358	chr3L-reg7301	CG32392
362	chr2L-reg10682	CG3841 gcm
379	chr2L-reg20026	rdo
380	chr3L-reg22839	CG42337
384	chr3R-reg11860	CG42788
428	chr2L-reg5277	Clect27
451	chr3R-reg11865	CG42788
547	chr2L-reg20022	rdo
658	chr2R-reg19705	a
675	chr3R-reg14612	CG14324 CG14326
693	chr2L-reg8244	CG6055 Gr28b
721	chr3L-reg4381	scrt
742	chr2L-reg4843	Traf4
791	chr3L-reg1670	rho
813	chr3L-reg21152	serp
823	chr2L-reg6465	CG8965
827	chr3L-reg19412	gk Cyp312a1
852	chr2R-reg15956	edl
941	chr2L-reg15674	CG16884 Ance-3
1000	chr2R-reg23168	Nplp1
1068	chr3L-reg4925	CG15019 CG11347
1083	chrX-reg19745	unc-4
1168	chr2R-reg5078	CG8170
1172	chr2R-reg15949	edl
1180	chr3L-reg9471	Fhos
1204	chr2R-reg4206	dpn pnut
1213	chr2L-reg20004	rdo
1359	chr2L-reg17239	Tim17b2 sna
1394	chr2L-reg15184	CG42784
1469	chr2L-reg6469	CG8965
1537	chr2R-reg22826	CG30421 CG33988
1553	chr3L-reg4384	scrt
1654	chr3L-reg22716	siz
1702	chr3R-reg12515	pxb
1720	chr2L-reg16418	CG15282
1754	chr2L-reg6478	CG8965
1788	chr3L-reg9464	Fhos
1860	chr3L-reg1667	rho
1932	chr3R-reg4491	CG11694 CG11693
2049	chr2L-reg23626	Tsp39D
2052	chr2L-reg4855	Traf4
2071	chr3L-reg1666	rho
2185	chr2R-reg12813	Strn-Mlck
2257	chr3R-reg14975	CG42457 cpo
2299	chr3L-reg6046	CG10625
2400	chr2L-reg13645	CG14946
2406	chr3R-reg15001	CG42457 cpo
2503	chr3L-reg6828	ImpL3
2692	chr2L-reg15673	CG16884 Ance-3
2693	chr2R-reg12676	Poxn
2711	chr2R-reg22505	CG3492 CG13579
2744	chr3R-reg5254	neur
2755	chr3L-reg22836	CG42337
2765	chr2L-reg19485	qua
2889	chr3R-reg20013	loco
2905	chr2L-reg15181	CG42784
3105	chr2L-reg16605	CG4480
3150	chr3L-reg9024	ImpE1
3166	chr2L-reg16417	CG15282
3184	chr3L-reg6041	CG10625
3255	chr2R-reg11219	phyl Oaz
3302	chr2L-reg21053	CG10650 CG31792
3327	chr3R-reg5256	neur
3338	chr2R-reg12672	Poxn
3410	chr3R-reg12513	pxb
3464	chr3R-reg5726	CG9363
3470	chr3R-reg14988	CG42457 cpo
3486	chr2L-reg4851	Traf4
3490	chr3L-reg4544	Ack
3524	chr3R-reg8642	CG4702
3554	chr2L-reg12919	salr
3610	chr3R-reg19175	glec
3701	chr2L-reg10681	gcm
3738	chrX-reg5533	CG15464 rg CG5062
3799	chr2L-reg20038	rdo
3875	chr3L-reg22688	siz
3909	chr3L-reg9022	ImpE1
3940	chr3R-reg14962	cpo
4095	chr3R-reg11850	CG42788
4211	chr2L-reg5351	pog
4261	chr2R-reg5087	CG8170
4333	chrX-reg14087	Pde9
4449	chr2L-reg4848	Traf4
4454	chr2R-reg2820	Spn43Aa
4473	chr3R-reg15018	CG42457 cpo
4495	chr3R-reg23874	HLHmdelta CG43116
4569	chr2L-reg20012	rdo
4597	chr2L-reg7276	CG34345 CG11320
4630	chr3L-reg22690	siz
4656	chr3L-reg6048	CG10625
4757	chr3R-reg9848	CG8483
4761	chr2L-reg4854	Traf4
4778	chr2L-reg6471	CG8965
