2	chr3L-reg9472	Fhos
16	chrX-reg15979	CG9411
18	chr2L-reg15181	CG42784
122	chr2L-reg15179	CG42784
186	chr3R-reg15016	CG42457 cpo
197	chr2L-reg5273	Clect27
221	chr3L-reg5987	CG10630
256	chr3R-reg2355	Osi14
258	chr2R-reg5078	CG8170
272	chr3R-reg13312	ss
405	chr3L-reg22836	CG42337
419	chrX-reg11188	CG15309 l(1)G0230
437	chr2L-reg16606	CG15278 CG4480
442	chr2R-reg11945	chn
478	chr3L-reg4934	CG11347
517	chr2L-reg8241	CG6055 Gr28b
522	chr3R-reg6114	CG8412 Rpt3R
558	chr2L-reg5277	Clect27
567	chr2L-reg8245	CG6055
670	chr2R-reg22809	CG33988
698	chr2L-reg4087	CG34340 for
700	chr3R-reg15004	CG42457 cpo
706	chr2R-reg5087	CG8170
713	chr3R-reg14977	CG42457 cpo
741	chr2L-reg15184	CG42784
788	chr2L-reg15167	CG42784
791	chr3R-reg28152	CG9747
833	chr2L-reg4844	Traf4
876	chr3R-reg14951	cpo
889	chr3L-reg4931	CG11347
940	chrX-reg19745	unc-4
1054	chr2L-reg15180	CG42784
1290	chr2L-reg4091	CG34340
1397	chr2L-reg15676	CG16884 Ance-3
1409	chr3R-reg15009	CG42457 cpo
1428	chr2R-reg15950	edl
1508	chr2L-reg291	CG3645
1576	chr2L-reg15672	CG16884 Ance-3
1602	chr3R-reg24801	CG6330
1609	chr3L-reg9031	ImpE1
1612	chr2R-reg21190	CG9815
1621	chr3R-reg11866	CG42788
1857	chr2L-reg4848	Traf4
1868	chr3R-reg28150	CG9747
1893	chr3L-reg19417	gk
1949	chr3L-reg16917	CG32150
2020	chr3L-reg15747	ome CG13473
2167	chr2R-reg22823	CG33988
2249	chr2R-reg12802	Strn-Mlck
2258	chr2L-reg4103	CG34340
2301	chr2R-reg12086	Fs
2397	chr2L-reg15174	CG42784
2737	chr3R-reg15021	CG42457 cpo
2750	chr3R-reg15012	CG42457 cpo
2795	chr2L-reg20026	rdo
2800	chr3L-reg9471	Fhos
2831	chr2L-reg17239	Tim17b2 sna
2856	chr2L-reg17241	Tim17b2 sna
2872	chr2L-reg5275	Clect27
2874	chr2R-reg12831	Strn-Mlck
2910	chr3L-reg9450	Fhos CG13306
2937	chr2R-reg11781	CG10257
3008	chr3L-reg7505	bin CG32388
3047	chr3L-reg6047	CG10625
3166	chr2L-reg12917	salr
3188	chr2L-reg16603	CG4480
3299	chrX-reg1297	CG11409
3370	chr3L-reg6831	ImpL3
3431	chr2L-reg4840	Traf4
3455	chr3L-reg14895	CG13737 CG34400
3541	chr2L-reg8248	CG6055
3564	chr3R-reg4491	CG11694 CG11693
3628	chr2L-reg3614	CG3332
3661	chr3L-reg5984	CG10630
3839	chr3R-reg14966	CG42457 cpo
3906	chr2R-reg12674	Poxn
3922	chr2R-reg12675	Poxn
4070	chr2R-reg5079	CG8170
4079	chr2L-reg15182	CG42784
4111	chr3R-reg20219	CG13840
4131	chr3R-reg19657	CG5388
4182	chr2L-reg5361	pog
4211	chr3R-reg14955	cpo
4244	chr3R-reg15025	CG42457 cpo
4254	chr2R-reg5080	CG8170
4299	chr2R-reg12082	Fs
4338	chr2L-reg8243	CG6055 Gr28b
4467	chr3L-reg9475	Fhos
4572	chrX-reg16199	CG5321
4615	chr2R-reg11948	chn
4782	chr3R-reg5727	CG9363
4982	chr2L-reg5350	pog
