1	chr2L-reg4854	Traf4
8	chr2R-reg11958	chn
42	chr2L-reg6478	CG8965
60	chr3R-reg5252	neur
89	chr2R-reg11219	phyl Oaz
139	chr3R-reg14982	CG42457 cpo
148	chr3R-reg5265	hyx neur
157	chr2R-reg11216	phyl
176	chr2L-reg6468	CG8965
228	chr3L-reg6829	ImpL3
308	chr2L-reg15175	CG42784
356	chr3L-reg22715	siz CG43072
358	chr2R-reg14600	veil CG6520
417	chr2R-reg19708	a
437	chr2R-reg18526	CG34396 king-tubby
457	chr2R-reg5078	CG8170
491	chr2L-reg10680	gcm
503	chr3L-reg5986	CG10630
575	chr2R-reg15951	edl
647	chr2R-reg4205	dpn pnut
658	chrX-reg14120	Pde9
674	chr2L-reg4850	Traf4
747	chr3L-reg10159	CG3967 aay
808	chr3R-reg23876	HLHmgamma
834	chrX-reg11187	CG15309 l(1)G0230
867	chr3R-reg23896	m4
893	chr2L-reg4848	Traf4
947	chr2L-reg6474	CG8965
977	chr2L-reg6477	CG8965
1000	chr2L-reg4092	CG34340 Sfp24Ba
1030	chr3R-reg8643	CG4702
1038	chr2R-reg5077	CG8170
1042	chr2R-reg22505	CG3492 CG13579
1125	chr3L-reg14894	CG13737 CG34400
1147	chr2L-reg8248	CG6055
1288	chr2R-reg19686	a CG34205
1321	chr3L-reg4381	scrt
1466	chr2R-reg22810	CG33988
1482	chr3L-reg9471	Fhos
1546	chr3R-reg1185	Tim17a2 Hph
1673	chr2R-reg19712	a
1677	chr2R-reg11961	chn
1694	chr2R-reg5085	CG8170
1705	chr2L-reg15185	CG42784
1744	chr2L-reg5278	Clect27
1772	chr3R-reg20018	loco
1916	chr2R-reg19689	a CG34205 CG11269
1968	chr3R-reg17042	Hs6st mira
1989	chr3R-reg23402	CG4582 msi
2029	chr2R-reg10672	CG33155 AGO1 mRpL53
2065	chr3R-reg20017	loco
2088	chr2R-reg4204	dpn pnut
2169	chr3R-reg12515	pxb
2244	chr2R-reg16908	Rep Oseg6
2255	chr3L-reg16922	CG32150
2262	chrX-reg14119	Pde9
2382	chr2L-reg4843	Traf4
2394	chr2R-reg19709	a
2489	chr3L-reg19415	gk
2551	chr3R-reg12517	pxb
2623	chr3R-reg9845	CG8483
2648	chr3R-reg12513	pxb
2696	chr3R-reg9846	CG8483
2791	chr2R-reg11217	phyl
2881	chr2R-reg18538	king-tubby CG9394
2993	chr3R-reg14359	CREG
2995	chr3L-reg18533	CG13724 CG6485
3013	chr3L-reg9026	ImpE1
3082	chr2L-reg17241	Tim17b2 sna
3145	chr2L-reg12917	salr
3204	chr3R-reg5264	hyx neur
3210	chr2L-reg4091	CG34340
3326	chrX-reg244	CG32816 ac
3336	chr3L-reg4544	Ack
3456	chr2L-reg15675	CG16884 Ance-3
3601	chr2L-reg20040	rdo
3680	chr3L-reg9464	Fhos
3752	chr2L-reg20038	rdo
3794	chr2L-reg20705	CG31751
3829	chr2L-reg19485	qua
3952	chr3L-reg9474	Fhos
4107	chr2L-reg5276	Clect27
4133	chr3R-reg15757	CG34282 CG14300
4142	chr3R-reg15018	CG42457 cpo
4199	chrX-reg1299	CG11409 CG11412
4228	chr2R-reg19388	CG9294
4370	chr2L-reg4844	Traf4
4406	chr2L-reg6469	CG8965
4488	chr2L-reg5356	pog
4602	chr2R-reg5087	CG8170
4618	chr3R-reg14965	CG42457 cpo
4648	chr3R-reg23903	HLHm7
4729	chr3R-reg9282	Men
4738	chr2R-reg19710	a
4739	chr2R-reg18777	CG9485 CG9754
4832	chr2L-reg17240	Tim17b2 sna
4881	chrX-reg603	sdk
4912	chr2L-reg20004	rdo
4925	chr3R-reg23908	E(spl)
4933	chr2R-reg2226	CG3271 CG3194
4936	chr3R-reg14966	CG42457 cpo
4942	chr2R-reg19711	a
4958	chr3R-reg14964	CG42457 cpo
4970	chr3L-reg1885	Bro CG17249
