17	chrX-reg14076	Pde9
18	chr2L-reg20034	rdo
32	chr3L-reg9176	CG6765 CG6683
47	chr3L-reg22839	CG42337
65	chr3R-reg11861	CG42788
91	chrX-reg19744	unc-4
106	chr3L-reg9174	CG6745 CG6765 CG6683
165	chr2L-reg4103	CG34340
200	chr3L-reg22715	siz CG43072
214	chr3L-reg9466	Fhos
217	chr2L-reg4840	Traf4
266	chr2R-reg22827	CG30421 CG33988
272	chr3R-reg14953	cpo
341	chr2R-reg15955	edl
430	chr3L-reg14895	CG13737 CG34400
544	chr3R-reg8646	CG4702 tRNA:K5:87BC
551	chr2R-reg12673	Poxn
601	chrX-reg14132	Pde9
622	chrX-reg5650	CG42749
655	chr2R-reg9879	CG17724 seq
675	chr2L-reg12921	salr
747	chr3R-reg11858	CG42788
753	chr2R-reg22812	CG33988
767	chr3L-reg7508	bin CG32388
776	chr2L-reg7275	CG11320
795	chr2R-reg19705	a
803	chr2R-reg11946	chn
851	chr3R-reg9848	CG8483
853	chr3L-reg22698	siz
885	chr2L-reg15675	CG16884 Ance-3
943	chr3R-reg14980	CG42457 cpo
967	chr3R-reg14975	CG42457 cpo
987	chr2R-reg22806	CG33988
