17	chrX-reg14076	Pde9
18	chr2L-reg20034	rdo
32	chr3L-reg9176	CG6765 CG6683
47	chr3L-reg22839	CG42337
65	chr3R-reg11861	CG42788
91	chrX-reg19744	unc-4
106	chr3L-reg9174	CG6745 CG6765 CG6683
165	chr2L-reg4103	CG34340
200	chr3L-reg22715	siz CG43072
214	chr3L-reg9466	Fhos
217	chr2L-reg4840	Traf4
266	chr2R-reg22827	CG30421 CG33988
272	chr3R-reg14953	cpo
341	chr2R-reg15955	edl
430	chr3L-reg14895	CG13737 CG34400
544	chr3R-reg8646	CG4702 tRNA:K5:87BC
551	chr2R-reg12673	Poxn
601	chrX-reg14132	Pde9
622	chrX-reg5650	CG42749
655	chr2R-reg9879	CG17724 seq
675	chr2L-reg12921	salr
747	chr3R-reg11858	CG42788
753	chr2R-reg22812	CG33988
767	chr3L-reg7508	bin CG32388
776	chr2L-reg7275	CG11320
795	chr2R-reg19705	a
803	chr2R-reg11946	chn
851	chr3R-reg9848	CG8483
853	chr3L-reg22698	siz
885	chr2L-reg15675	CG16884 Ance-3
943	chr3R-reg14980	CG42457 cpo
967	chr3R-reg14975	CG42457 cpo
987	chr2R-reg22806	CG33988
1105	chr2L-reg5275	Clect27
1487	chr2L-reg5359	pog
1508	chr2R-reg12831	Strn-Mlck
1575	chrX-reg14114	CG4661 Pde9
1683	chr2R-reg19686	a CG34205
1691	chr2L-reg20026	rdo
1748	chr2L-reg12911	salr
1804	chr3R-reg11856	CG42788
1843	chr2L-reg15676	CG16884 Ance-3
1903	chr3R-reg11863	CG42788
1961	chrX-reg16199	CG5321
2076	chr2L-reg4099	CG34340 Sfp24Bc
2337	chrX-reg621	sdk
2344	chr2L-reg20004	rdo
2376	chr3L-reg22837	CG42337
2541	chr3L-reg16917	CG32150
2569	chr2L-reg15180	CG42784
2586	chr2L-reg323	CG3625 CG11562
2676	chr3R-reg14981	CG42457 cpo
2799	chr2L-reg4091	CG34340
2875	chr3R-reg13310	ss
2904	chr2L-reg8249	CG6055
2963	chrX-reg5531	CG15464 rg CG5062
3049	chr2R-reg11217	phyl
3130	chr2R-reg11961	chn
3224	chr2R-reg21191	CG9815
3244	chr2R-reg4204	dpn pnut
3358	chr3R-reg2354	Osi14
3481	chr2L-reg3612	CG3332
3542	chr3L-reg9030	ImpE1
3565	chr2L-reg318	CG3625
3582	chrX-reg14143	Pde9
3627	chr3R-reg12513	pxb
3649	chr3L-reg6041	CG10625
3675	chr3L-reg7296	CG32392
3713	chr3R-reg12515	pxb
3732	chr3L-reg9464	Fhos
3734	chr3L-reg9462	Fhos
3775	chr2L-reg4088	CG34340
3796	chr3L-reg4931	CG11347
3816	chr2L-reg15184	CG42784
3898	chr2L-reg291	CG3645
4063	chr3R-reg14993	CG42457 cpo
4086	chrX-reg16196	CG5321
4299	chr2L-reg16418	CG15282
4358	chr2L-reg4855	Traf4
4372	chr2R-reg19709	a
4697	chr2R-reg5079	CG8170
4738	chr3L-reg22834	CG42337
4801	chrX-reg5656	CG42749
4841	chr3R-reg14982	CG42457 cpo
4847	chr3L-reg4937	CG11347
4908	chr2L-reg8244	CG6055 Gr28b
4919	chr2R-reg22825	CG30421 CG33988
4929	chrX-reg19741	unc-4
4938	chr3L-reg4380	scrt
