3	chr2L-reg4854	Traf4
23	chr2R-reg12674	Poxn
42	chr2R-reg10672	CG33155 AGO1 mRpL53
54	chr2R-reg19705	a
59	chr3L-reg22702	siz
121	chrX-reg603	sdk
130	chr2L-reg20837	CG10570 CG17325 CG42502 CG42305
185	chr3R-reg9845	CG8483
261	chr3L-reg19418	gk
263	chr2R-reg11216	phyl
270	chr3L-reg14896	CG13737 CG34400
313	chr2R-reg19711	a
396	chr3R-reg5723	CG9363
429	chr3R-reg13318	ss
434	chr3R-reg24014	CG6142
506	chr2L-reg8247	CG6055
511	chr2L-reg8248	CG6055
522	chr2R-reg19694	a gom
560	chr2R-reg11948	chn
662	chr2R-reg19704	a
670	chr3R-reg8643	CG4702
706	chr3R-reg23897	m4
736	chr3L-reg9471	Fhos
742	chr3L-reg22713	siz
769	chr2L-reg5275	Clect27
862	chr3R-reg11851	CG42788
869	chr2R-reg5077	CG8170
870	chr3R-reg1186	Hph
996	chr2L-reg6465	CG8965
1002	chr3L-reg21152	serp
1154	chr2R-reg5080	CG8170
1458	chr3L-reg16926	CG32150
1503	chr3R-reg14965	CG42457 cpo
1504	chr2L-reg20004	rdo
1522	chr2R-reg2819	Spn43Aa
1523	chr2L-reg5278	Clect27
1535	chr3R-reg4491	CG11694 CG11693
1683	chr3L-reg6042	CG10625
1699	chr2L-reg15674	CG16884 Ance-3
1762	chr2L-reg6474	CG8965
1791	chr3R-reg5254	neur
1841	chrX-reg244	CG32816 ac
1878	chr3R-reg14982	CG42457 cpo
1956	chr3R-reg24792	CG6330
1986	chr2L-reg16420	CG15282
2037	chr2L-reg20839	CG10570 CG17325 CG42502 CG42305
2041	chr2L-reg6475	CG8965
2103	chr2R-reg11961	chn
2358	chr3R-reg17043	Hs6st mira
2485	chrX-reg627	sdk
2489	chr2R-reg11219	phyl Oaz
2546	chrX-reg6322	CG16721
2554	chr2L-reg2823	CG3227 CG9883
2579	chr2L-reg4855	Traf4
2591	chr2R-reg19698	a
2669	chr2R-reg12676	Poxn
2715	chr3R-reg5252	neur
2755	chr2L-reg149	CG4822 CG11455
2818	chr3R-reg2355	Osi14
2852	chr3L-reg2259	CG11815 CG1139
2898	chr2R-reg6397	Pfk 14-3-3zeta
2989	chrX-reg268	sc CG32816
3006	chr2R-reg12675	Poxn
3049	chr3L-reg22715	siz CG43072
3140	chr3R-reg2357	Osi14
3153	chr2L-reg12919	salr
3287	chr3L-reg6041	CG10625
3381	chr2R-reg12673	Poxn
3525	chr2R-reg11956	chn
3585	chr2L-reg4840	Traf4
3635	chr2L-reg6468	CG8965
3755	chr2R-reg14604	veil CG6520
3797	chr2R-reg23164	Nplp1
3995	chr3R-reg5253	neur
4001	chrX-reg5532	CG15464 rg CG5062
4021	chr3R-reg8642	CG4702
4063	chr2R-reg5078	CG8170
4204	chr2L-reg5273	Clect27
4305	chr2R-reg15956	edl
4335	chr2L-reg10469	Aldh
4368	chr2R-reg2820	Spn43Aa
4422	chr3R-reg19170	glec
4437	chr3R-reg12515	pxb
4463	chr3R-reg14999	CG42457 cpo
4521	chr2R-reg21189	CG9815
4581	chr2R-reg20800	CG13538 CG9877
4611	chrX-reg14066	Pde9
4661	chr2R-reg11957	chn
4742	chr2R-reg15958	CG15086 edl
4823	chr3L-reg6048	CG10625
4913	chr3L-reg18534	CG13724 CG6485
