chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2
chr2L	7517	9581	75.4461210702257	69.3853613407895	64.5219323331928	103.669317913482	85.5977289411964	88.1088805491386	26.5174464621403	61.3698189925084	60.0663556564252	100.439131471926	76.9769759891048	97.6266553311272
chr2L	46805	47720	37.111335229138	39.6487779090226	44.7858118548044	49.9148567731581	73.5133436789098	64.7049591532737	40.3526359206483	49.0958551940067	46.5219813417411	108.165218508228	84.8720504495258	121.016374837543
chr2L	66526	67331	168.836184449046	163.551208874718	126.766619995802	272.611910068787	303.116663662354	275.340251716058	109.528583213188	147.28756558202	121.310482992388	330.29022080191	252.642382733472	291.863021667016
chr2L	73343	74150	62.8037980800797	62.7772316892857	75.9081556861092	126.706944116478	188.315003670632	189.98477368408	38.0467710108969	65.8330785555999	64.7774423745761	198.463860745007	175.665406744367	252.202192938745
chr2L	88699	89345	20.3908435324934	21.4764213673872	27.3269360469993	51.8346589567411	45.3164447335745	42.677739015989	13.835189458508	37.9377062862779	51.233068059892	98.5076097128503	75.0032073739995	79.3216574565409
chr2L	89664	92222	151.300059011101	168.507306113346	137.393761791858	286.050525353868	264.849443665113	278.093654233219	107.222718303437	178.530382523661	149.577003301294	339.947829597287	289.157102112919	330.50690606892
chr2L	101652	102781	69.3288680104776	47.9089399734023	72.8718294586648	92.1505048119842	127.893077359199	99.1224906177809	41.5055683755239	81.4544870264203	53.5886114189675	195.083697666625	143.591666748907	154.575537607618
chr2L	107494	108177	35.8878846171884	41.3008103218985	37.9540778430546	69.1128786089881	71.4992794685287	60.5748553775328	25.3645140072646	46.864225412461	30.6220636679815	132.309240496672	86.8458190646311	73.2199914983454
chr2L	108741	109468	54.6474606670824	46.2569075605263	29.6041807175826	80.6316917104862	85.5977289411964	101.875893134942	14.9881219133836	41.2851509585966	67.1329857336516	90.7815226765483	89.8064719872889	100.677488310225
chr2L	114329	115092	30.1784484280903	59.4731668635339	35.6768331724713	80.6316917104862	61.4289584166233	60.5748553775328	27.670378917016	35.7060765047322	44.7553238224344	105.267935869615	71.055670143789	81.3555461092727
chr2L	128914	129650	224.299278857428	232.936570215508	182.938655203523	341.724788677775	391.735488919122	382.722949885321	122.21084021682	198.615050557573	204.932272239568	479.983157130261	367.120962409577	405.760786219998
chr2L	131804	132321	92.1666127668703	90.8617827081767	98.6806023919419	138.225757217976	96.1715660456971	121.149710755066	46.1172981950266	76.4333200179423	61.2441273359629	169.973914798644	99.6753150628152	96.6097110047613
chr2L	140105	140908	75.0383041995758	72.6894261665414	54.6538720939986	115.18813101498	146.019655252629	104.629295652102	46.1172981950266	77.5491349087152	50.6441822201232	176.734240955408	134.709707980933	163.728036544911
chr2L	155598	156181	25.2846459802918	23.1284537802632	45.5448934116655	61.4336698746561	27.1898668401447	33.040830205927	18.4469192780106	45.1905030763017	36.5109220656702	58.9114136518026	49.3442153776313	58.9827709292227
chr2L	158621	159677	87.2728103190718	80.9495882309211	143.466414246746	138.225757217976	110.77353157096	112.889503203584	100.305123574183	132.781972001973	92.4550768437132	322.564133765608	247.707961195709	214.575252863207
chr2L	167651	168903	57.9099956322813	52.8650372120301	87.2943790390255	99.8297135463162	97.6821142034829	64.7049591532737	61.1054201084102	66.9488934463728	55.944154778043	124.100273020601	89.8064719872889	122.033319163909
chr2L	171842	173448	39.1504195823874	26.432518606015	63.0037692194706	88.3109004448182	51.3586373647178	74.3418679633357	88.7757990254262	98.7496178333999	69.4885290927271	95.6103270742371	96.7146621401573	71.1861028456136
chr2L	222425	223142	51.3849257018834	52.8650372120301	78.9444819135535	88.3109004448182	79.5555363100531	55.0680503432116	49.5760955596536	89.2651912618304	63.5996706950384	160.316306003266	160.862142131078	161.69414789218
chr2L	240290	243117	58.7256293735811	49.5609723862782	46.3039749685266	57.5940655074901	55.38676578548	66.081660411854	38.0467710108969	52.4432998663254	65.9552140541139	54.0826092541139	50.3310996851839	63.0505482346863
chr2L	245184	246511	37.9269689704378	39.6487779090226	44.0267302979433	103.669317913482	74.5203757841004	71.5884654461751	31.1291762816429	61.3698189925084	34.1553787065947	168.042393039568	120.39988552142	135.253595406666
chr2L	250599	251601	59.1334462442309	37.1707292897087	58.449279878304	72.9524829761541	75.5274078892909	82.6020755148174	50.7290280145293	93.1705433795355	54.1774972587364	149.210055888582	143.098224595131	134.2366510803
chr2L	271336	272204	23.6533784976924	17.3463403351974	55.4129536508597	71.0326807925711	56.8973139432658	67.4583616704342	40.3526359206483	51.3274849755525	49.4664105405854	132.79212093644	96.7146621401573	82.3724904356386
chr2L	273895	274557	47.3067569953847	56.169102037782	44.7858118548044	46.0752524059921	77.541472099672	60.5748553775328	34.5879736462699	40.1693360678237	42.3997804633589	86.9184791583973	80.9245132193153	90.5080450465659
chr2L	276648	277299	32.6253496519895	28.084551018891	26.5678544901382	42.2356480388261	69.4852152581476	49.5612453088905	8.07052718412965	33.4744467231864	34.1553787065947	53.1168483745762	61.1868270682628	73.2199914983454
chr2L	289457	290861	25.2846459802918	29.7365834317669	52.3766274234153	46.0752524059921	35.2461236816691	57.8214528603722	25.3645140072646	34.5902616139593	34.1553787065947	70.5005442062556	56.2524055304997	68.1352698665159
chr2L	291954	293454	32.6253496519895	28.084551018891	36.4359147293324	38.3960436716601	52.3656694699084	41.3010377574087	26.5174464621403	35.7060765047322	20.0221185521417	81.6067943209397	67.1081329135785	68.1352698665159
chr2L	297934	298809	211.249138996632	186.679662654981	179.143247419218	199.659427092632	355.482333132263	379.96954736816	80.7052718412965	150.635010254339	164.888035135285	380.026906098104	311.85544118663	406.777730546364
chr2L	305250	307418	148.445340916552	109.034139249812	192.047633885856	216.937646744879	218.525966826348	305.627679404825	139.504827039955	181.877827195979	157.821405058058	416.725819520538	339.98164395188	321.354407131627
chr2L	308449	310187	30.1784484280903	26.432518606015	33.399588501888	57.5940655074901	52.3656694699084	46.8078427917299	20.752784187762	32.3586318324135	28.266520308906	77.2608703630199	74.0163230664469	93.0504058624807
chr2L	310602	311706	16.3126748259947	26.432518606015	29.6041807175826	49.9148567731581	43.3023805231935	60.5748553775328	25.3645140072646	32.3586318324135	25.3220911100616	65.6717398085669	63.160595683368	84.4063790883704
chr2L	329011	333370	49.7536582192839	56.99511824422	52.3766274234153	92.1505048119842	52.8691855225036	83.9787767733977	41.5055683755239	53.5591147570983	71.8440724518026	105.750816309383	81.4179553730916	100.169016147042
chr2L	335825	336530	57.9099956322813	46.2569075605263	64.5219323331928	88.3109004448182	82.5766326256247	88.1088805491386	40.3526359206483	59.1381892109627	52.9997255791987	156.453262485115	95.7277778326047	112.880820226616
chr2L	344735	348304	39.1504195823874	44.6048751476504	45.5448934116655	57.5940655074901	77.541472099672	85.355478031978	46.1172981950266	67.5068008917593	55.3552689382742	102.370653231001	104.609736600578	92.5419336992977
chr2L	357451	359601	123.97632867756	133.814625442951	116.898559756608	172.78219652247	187.307971565441	231.285811441489	71.4818122022912	127.202897548108	127.199341390077	239.508698125362	223.035853506893	269.998718650149
chr2L	369221	370939	53.0161931844829	37.9967454961466	40.2313225136378	69.1128786089881	114.801659991722	101.875893134942	46.1172981950266	68.6226157825321	68.8996432529583	108.648098947997	137.670360903591	122.541791327092
chr2L	375448	378581	133.356116702507	143.726819920207	107.030499517414	84.4712960776522	84.5906968360058	81.2253742562371	152.187084043588	183.551549532139	233.787678388243	118.788588183143	103.129410139249	127.118040795739
chr2L	380008	382529	165.573649483847	142.074787507331	95.6442761644975	280.291118803119	355.482333132263	333.16170457643	100.305123574183	160.677344271295	203.75450056003	334.153264320061	387.845532868182	381.354122387216
chr2L	384546	385298	46.491123254085	61.9512154828478	39.4722409567768	84.4712960776522	60.4219263114327	107.382698169263	31.1291762816429	39.0535211770508	37.6886937452079	75.3293486039444	66.1212486060259	76.2708244774432
chr2L	385601	390247	119.898159971061	151.986981984587	116.898559756608	188.140613991134	199.392356827728	294.614069336182	85.3170016607992	131.6661571112	101.288364440246	279.104894186409	260.537457193893	269.490246486966
chr2L	402505	404967	208.802237772733	242.848764692763	259.605892446493	176.621800889636	194.357196301775	189.98477368408	180.433929188042	267.795573785491	166.065806814822	366.989134224344	308.894788263972	322.371351457993
chr2L	423937	426018	27.7315472041911	40.4747941154605	41.74948562736	47.9950545895751	43.3023805231935	44.0544402745693	26.5174464621403	48.5379477486203	32.9776070270569	70.9834246460245	69.0819015286838	68.1352698665159
chr2L	476543	478280	27.7315472041911	34.6926806703948	29.6041807175826	47.9950545895751	43.3023805231935	35.7942327230876	28.8233113718916	34.0323541685729	25.3220911100616	55.0483701336516	46.8770046087497	54.9149936237591
chr2L	479715	480442	136.210834797056	155.291046810338	175.347839634912	92.1505048119842	97.6821142034829	93.6156855834598	142.963624404582	218.699718591485	219.065532394021	106.233696749152	122.373654136526	125.084152143007
chr2L	495159	496177	17.9439423085942	21.4764213673872	22.0133651489717	38.3960436716601	20.6441581564062	27.5340251716058	8.07052718412965	20.0846680339118	17.6665751930662	33.3187503440523	27.6327606114735	49.3217998287466
chr2L	500746	506003	148.853157787202	168.507306113346	217.856406819133	311.007953740447	260.317799191756	318.017990732047	146.422421769209	177.972475078274	148.399231621756	288.279622542018	287.67677565159	298.473159788394
chr2L	506435	508345	176.584704991393	161.899176461842	168.895646401593	299.489140638949	284.990085768924	268.456745423157	117.599110397318	185.783179313685	171.954665212511	342.845112235901	274.35383749963	291.354549503833
chr2L	516552	519278	212.064772737932	234.588602628384	182.179573646662	295.649536271783	215.504870510777	291.860666819022	109.528583213188	185.225271868298	149.577003301294	313.872285849768	217.114547661578	273.558023792429
chr2L	519591	522642	114.188723781963	118.946333727068	110.446366523289	168.942592155304	140.984494726676	170.710956063956	84.1640692059235	108.234044404969	114.243852915162	212.467393498305	196.883419356749	257.286914570575
chr2L	526441	527381	108.479287592865	90.8617827081767	110.066825744858	195.819822725466	187.307971565441	220.272201372846	38.0467710108969	75.3175051271694	74.1996158108781	210.05299129946	177.639175359473	181.016090093132
chr2L	560631	564114	67.2897836572283	66.0812965150376	68.6968808959288	84.4712960776522	66.9676349951713	97.7457893592006	71.4818122022912	75.8754125725559	102.466136119784	79.6752725618642	94.7408935250521	102.711376962957
chr2L	567006	568770	166.389283225146	158.59511163609	191.288552328995	257.253492600122	200.399388932919	165.204151029635	217.904233971501	256.637424877762	227.309934150785	441.352721948751	311.85544118663	353.896625575336
chr2L	579333	581759	26.9159134628913	61.1251992764098	35.6768331724713	55.6742633239071	49.848089206932	68.8350629290145	26.5174464621403	41.843058403983	46.5219813417411	71.9491855255622	95.2343356788284	72.2030471719795
chr2L	597536	598358	22.0221110150929	36.3447130832707	25.049691376416	46.0752524059921	45.3164447335745	57.8214528603722	16.1410543682593	26.7795573785491	25.3220911100616	66.6375006881046	59.2130584531575	67.11832554015
chr2L	602206	603896	30.99408216939	31.3886158446429	40.9904040704989	107.508922280648	73.0098276263146	46.8078427917299	25.9409802347025	37.9377062862779	31.7998353475192	181.563045353097	105.596620908131	85.9317955779193
chr2L	604543	607044	129.685764866658	112.338204075564	119.175804427191	168.942592155304	203.924001301085	145.930333409511	117.599110397318	176.298752742115	134.265971467303	330.29022080191	276.821048268512	335.59162770075
chr2L	630099	632210	148.445340916552	120.598366139944	122.971212211497	249.57428386579	213.490806300396	264.326641647416	127.975502491199	185.225271868298	131.910428108228	364.5747320255	297.05217657334	365.083013165361
chr2L	641278	645793	130.501398607958	118.946333727068	79.7035634704146	132.466350667227	132.424721832557	123.903113272226	111.257981895502	149.519195363566	180.199066969275	178.665762714483	165.796563668841	192.202477683157
chr2L	653819	656772	112.557456299364	62.7772316892857	86.1557567037339	207.338635826964	223.561127352301	220.272201372846	104.916853393686	118.276378421925	181.376838648813	310.975003211155	302.48004026488	328.981489579371
chr2L	672414	674870	61.1725305974803	69.3853613407895	56.9311167645819	134.38615285081	95.6680499931018	132.163320823708	47.2702306499023	72.5279679002372	77.7329308494914	150.17581676812	133.722823673381	164.236508708094
chr2L	675174	676023	115.412174393913	79.2975558180452	65.2810138900539	170.862394338887	176.230618408345	163.827449771055	61.6818863358481	106.56032206881	82.4440175676424	310.975003211155	202.804725202065	197.287199314986
chr2L	682930	685459	75.8539379408755	61.1251992764098	64.1423915547622	126.706944116478	97.1785981508877	93.6156855834598	43.8114332852753	89.8230987072169	59.4774698166563	151.141577647658	150.006414747999	181.016090093132
chr2L	685734	687070	57.9099956322813	66.0812965150376	79.7035634704146	99.8297135463162	141.991526831867	148.683735926671	88.7757990254262	95.9600806064677	83.0329034074112	212.467393498305	180.59982828213	228.304001269147
chr2L	704538	708711	152.523509623051	155.291046810338	98.3010616135114	126.706944116478	194.357196301775	151.437138443832	185.622125234982	213.678551583007	248.509824382465	198.946741184776	274.847279653406	226.778584779598
chr2L	717396	721784	155.78604458825	130.510560617199	109.307744187997	270.692107885203	290.025246294877	210.635292562784	172.93986823135	266.121851449332	236.732107587087	401.756525887703	419.919272863642	407.794674872729
chr2L	723188	724322	198.198999135836	142.074787507331	97.9215208350808	368.602019247937	402.309326023623	360.695729748036	92.811062617491	177.414567632888	179.021295289738	409.482612924005	411.530756249445	498.302719919295
chr2L	724598	725799	29.3628146867905	44.6048751476504	40.9904040704989	38.3960436716601	44.309412628384	63.3282578946934	23.6351153249511	54.6749296478711	34.1553787065947	80.1581530016331	77.9638602966574	70.6776306824307
chr2L	728455	733598	118.266892488462	123.902430965696	110.066825744858	159.343581237389	177.741166566131	194.114877459821	92.2345963900532	89.8230987072169	92.4550768437132	225.022284932295	207.245704586051	221.693863147768
chr2L	734428	737277	100.322950179868	69.3853613407895	75.5286149076786	153.58417468664	161.125136830487	150.060437185252	65.1406837004751	111.581489077288	88.9217618051	190.737773708705	137.670360903591	197.795671478169
chr2L	737733	741094	185.14885927504	180.071533003478	177.625084305495	103.669317913482	91.6399215723396	88.1088805491386	251.339275162895	252.732072760057	336.842700347796	101.887772791232	107.570389523236	110.338459410701
chr2L	745062	746194	48.1223907366845	49.5609723862782	53.1357089802764	44.1554502224091	30.7144792083116	30.2874276887664	63.4112850181616	56.9065594294169	50.6441822201232	62.7744571699536	52.3048683002892	50.8472163182954
chr2L	753085	755460	28.5471809454908	24.7804861931391	32.6405069450269	55.6742633239071	26.1828347349542	34.4175314645073	12.6822570036323	31.2428169416406	27.0887486293682	48.2880439768874	36.0212772256708	74.7454079878943
chr2L	755683	760222	56.2787281496818	80.9495882309211	58.449279878304	69.1128786089881	92.6469536775302	118.396308237905	32.2821087365186	43.5167807401423	58.8885839768874	131.826360056903	128.294959981841	120.50790267436
chr2L	781185	782776	31.8097159106897	29.7365834317669	17.4588758078051	38.3960436716601	21.1476742090015	30.2874276887664	30.5527100542051	32.3586318324135	37.6886937452079	27.5241850668258	23.1917812274867	16.7795813850375
chr2L	784938	788832	79.9321066473742	100.773977185432	56.9311167645819	57.5940655074901	60.4219263114327	71.5884654461751	63.4112850181616	72.5279679002372	81.2662458881046	90.2986422367795	79.4441867579864	92.0334615361147
chr2L	789547	791484	15.0892242140451	26.432518606015	18.2179573646662	38.3960436716601	17.1195457882393	27.5340251716058	5.76466227437832	14.5055935800474	12.9554884749152	45.873641778043	35.5278350718945	33.559162770075
chr2L	798332	801410	34.256617134589	46.2569075605263	28.8450991607215	53.7544611403241	45.8199607861698	39.9243364988284	24.7880477798268	34.0323541685729	34.1553787065947	66.6375006881046	67.6015750673549	52.3726328078443
chr2L	810047	811987	94.6135139907695	71.0373937536654	98.6806023919419	103.669317913482	107.752435255388	90.8622830662992	46.1172981950266	81.4544870264203	84.7995609267179	162.247827762342	139.644129518697	141.355261364861
chr2L	815909	816610	70.9601354930771	47.9089399734023	79.7035634704146	92.1505048119842	99.696178413864	90.8622830662992	28.8233113718916	51.3274849755525	67.1329857336516	120.23722950245	111.02448459967	135.253595406666
chr2L	816897	819305	33.8488002639391	39.6487779090226	36.4359147293324	38.3960436716601	34.2390915764786	35.7942327230876	40.3526359206483	54.6749296478711	52.9997255791987	39.1133156212788	45.3966781474208	43.7286060337341
chr2L	819907	822164	48.9380244779842	64.4292641021617	47.8221380822488	76.7920873433201	81.5696005204342	96.3690881006203	32.2821087365186	60.2540041017355	49.4664105405854	94.6445661946993	92.7671249099468	116.94859753208
chr2L	824696	826393	161.495480777348	213.112181260996	161.684371611412	145.904965952308	205.434549458871	239.546018992971	132.587232310701	194.151790994481	180.787952809044	255.926633077503	239.812886735288	365.591485328544
chr2L	835040	837331	38.3347858410876	49.5609723862782	32.6405069450269	42.2356480388261	41.7918323654076	64.7049591532737	38.0467710108969	36.821891395505	48.2886388610477	47.8051635371185	55.265521222947	48.3048555023807
chr2L	856489	861722	94.6135139907695	121.424382346382	77.4263187998313	138.225757217976	81.5696005204342	89.4855818077189	108.375650758313	129.434527329654	137.799286505917	102.85353367077	92.7671249099468	122.541791327092
chr2L	868377	870225	104.808935757016	89.2097502953008	66.7991770037761	161.263383420972	142.998558937057	123.903113272226	57.0701565163454	93.7284508249219	93.0439626834821	167.07663216003	136.190034442262	156.60942626035
chr2L	876487	884344	141.920270986154	176.767468177726	127.525701552663	186.220811807551	229.603319983444	267.080044164576	80.7052718412965	132.781972001973	133.088199787766	294.557068259013	252.642382733472	323.388295784359
chr2L	891881	895484	44.8598557714855	41.3008103218985	37.1949962861935	38.3960436716601	32.2250273660975	49.5612453088905	36.3173723285834	49.0958551940067	54.7663830985053	55.0483701336516	60.6933849144865	51.8641606446613
chr2L	898178	902267	156.601678329549	198.243889545113	226.206303944605	130.546548483644	144.509107094843	123.903113272226	81.8582042961722	138.361046455837	113.066081235624	266.550002752418	150.006414747999	180.507617929949
chr2L	913409	915591	31.8097159106897	56.169102037782	36.4359147293324	49.9148567731581	26.1828347349542	27.5340251716058	39.1997034657726	50.7695775301661	47.1108671815099	38.1475547417411	30.5934135341314	38.1354122387216
chr2L	915917	917738	29.3628146867905	37.9967454961466	18.9770389215273	65.2732742418221	31.2179952609069	49.5612453088905	21.9057166426376	27.895372269322	14.133260154453	46.3565222178119	47.8638889163023	49.8302719919295
chr2L	934240	938307	64.4350655626792	80.9495882309211	83.1194304762895	109.428724464231	110.77353157096	148.683735926671	47.2702306499023	70.2963381186915	84.7995609267179	180.11440403379	182.573596897236	172.372063319022
chr2L	950916	952302	30.1784484280903	31.3886158446429	25.8087729332771	55.6742633239071	50.8551213121225	64.7049591532737	14.9881219133836	24.5479275970034	14.133260154453	41.0448373803543	59.7065006069339	72.2030471719795
chr2L	955903	959326	59.5412631148808	62.7772316892857	40.9904040704989	65.2732742418221	78.0449881522673	68.8350629290145	47.2702306499023	80.3386721356474	70.6663007722649	100.922011911695	88.8195876797363	110.846931573884
chr2L	972448	975463	35.8878846171884	39.6487779090226	40.2313225136378	55.6742633239071	33.7355755238833	46.8078427917299	27.0939126895781	34.0323541685729	35.3331503861324	78.2266312425576	79.9376289117627	87.9656842306511
chr2L	987304	990956	42.4129545475863	39.6487779090226	37.9540778430546	51.8346589567411	69.9887313107429	99.1224906177809	41.5055683755239	31.8007243870271	47.1108671815099	80.641033441402	96.221219986381	111.86387590025
chr2L	991538	993288	20.7986604031433	28.084551018891	21.2542835921106	49.9148567731581	47.3305089439556	44.0544402745693	17.8704530505728	29.0111871600949	25.9109769498305	66.1546202483358	55.7589633767234	64.0674925610523
chr2L	1006197	1008410	182.294141180491	133.814625442951	126.766619995802	322.526766841945	401.805809971028	333.16170457643	106.069785848561	162.908974052841	120.721597152619	459.702178659968	469.263488241273	414.913285157291
chr2L	1014024	1016405	31.4018990400399	52.8650372120301	25.049691376416	49.9148567731581	46.3234768387651	63.3282578946934	18.4469192780106	40.1693360678237	38.2775795849768	65.6717398085669	63.6540378371444	59.4912430924057
chr2L	1024218	1026004	53.0161931844829	51.2130047991542	47.0630565253877	42.2356480388261	37.7637039446455	44.0544402745693	53.0348929242806	64.7172636648271	44.1664379826656	85.9527182788596	68.0950172211312	52.8811049710273
chr2L	1026252	1032458	51.3849257018834	79.2975558180452	59.2083614351651	88.3109004448182	104.227822887221	111.512801945004	38.0467710108969	64.7172636648271	45.9330955019722	120.720109942219	133.722823673381	122.541791327092
chr2L	1032824	1037229	55.870911279032	59.4731668635339	50.099382752832	86.3910982612352	79.5555363100531	90.8622830662992	27.670378917016	62.4856338832813	56.5330406178119	121.202990381987	116.45234829121	105.762209942055
chr2L	1059900	1061087	34.256617134589	37.9967454961466	43.2676487410822	42.2356480388261	22.154706314192	38.5476352402481	44.9643657401509	53.0012073117118	64.1885565348073	40.5619569405854	41.9425830709866	33.050690606892
chr2L	1068855	1071519	172.098719414244	150.334949571711	174.588758078051	174.701998706053	207.952129721848	227.155707665748	127.975502491199	199.730865448346	154.288090019445	410.931254243312	318.270189185722	315.252741173432
chr2L	1072089	1074551	35.4800677465386	44.6048751476504	37.9540778430546	80.6316917104862	66.464118942576	61.9515566361131	12.6822570036323	51.3274849755525	42.3997804633589	96.5760879537748	99.1818729090389	74.2369358247113
chr2L	1080863	1084257	100.322950179868	99.1219447725564	84.2580528115812	103.669317913482	125.879013148818	137.670125858029	41.5055683755239	78.6649497994881	75.3773874904159	132.79212093644	115.465463983657	138.812900548947
chr2L	1084462	1088352	64.4350655626792	85.9056854695489	71.3536663449426	38.3960436716601	35.7496397342644	37.1709339816679	69.1759472925399	93.7284508249219	87.1551042857934	60.3600549711093	66.1212486060259	72.2030471719795
chr2L	1088961	1090090	14.6814073433953	21.4764213673872	17.4588758078051	49.9148567731581	33.232059471288	35.7942327230876	5.76466227437832	17.8530382523661	23.555433590755	42.010598259892	43.4229095323155	29.4913854646114
chr2L	1120853	1123606	54.6474606670824	89.2097502953008	76.6672372429702	103.669317913482	73.5133436789098	82.6020755148174	49.5760955596536	65.8330785555999	64.7774423745761	92.7130444356238	98.6884307552626	122.541791327092
chr2L	1124197	1127842	49.7536582192839	51.2130047991542	55.4129536508597	65.2732742418221	85.0942128886011	88.1088805491386	31.1291762816429	58.0223743201898	55.3552689382742	114.925544664992	90.7933562948416	91.5249893729318
chr2L	1128096	1130878	205.947519678184	236.24063504126	183.697736760384	318.687162474779	312.179952609069	348.305418420814	152.187084043588	258.869054659308	201.398957200955	466.462504816732	369.094731024682	485.082443676539
chr2L	1136180	1138369	42.4129545475863	39.6487779090226	56.1720352077208	61.4336698746561	59.4148942062422	52.314647826051	39.1997034657726	58.0223743201898	56.5330406178119	83.0554356402463	73.0294387588943	109.829987247518
chr2L	1144403	1145644	26.9159134628913	31.3886158446429	31.8814253881658	63.3534720582391	63.4430226270044	71.5884654461751	21.9057166426376	28.4532797147084	34.7442645463636	94.6445661946993	112.504811060999	123.050263490275
chr2L	1149396	1151659	202.684984712985	219.7203109125	144.984577360468	257.253492600122	289.018214189687	278.093654233219	76.0935420217939	162.908974052841	160.176948417134	268.481524511494	293.10463934313	362.032180186264
chr2L	1161029	1162281	27.7315472041911	28.084551018891	22.7724467058327	44.1554502224091	36.7566718394549	41.3010377574087	17.293986823135	15.6214084708203	32.9776070270569	40.5619569405854	37.9950458407761	54.4065214605761
chr2L	1169847	1170410	40.7816870649868	33.0406482575188	42.5085671842211	119.027735382146	44.309412628384	55.0680503432116	61.1054201084102	60.2540041017355	37.6886937452079	140.035327532973	76.4835338353285	64.0674925610523
chr2L	1171812	1172854	106.032386368966	111.512187869126	91.089786823331	161.263383420972	184.790391302465	194.114877459821	61.1054201084102	98.1917103880135	104.232793639091	251.097828679815	246.22763473438	240.507333185537
chr2L	1176031	1178436	71.367952363727	104.078042011184	100.198765505664	101.749515729899	97.6821142034829	99.1224906177809	87.6228665705505	135.013601783519	112.477195395855	153.073099406733	160.368699977302	124.067207816641
chr2L	1194656	1196701	33.4409833932892	38.8227617025846	40.2313225136378	49.9148567731581	35.2461236816691	46.8078427917299	24.211581552389	37.9377062862779	37.6886937452079	67.6032615676424	52.3048683002892	68.1352698665159
chr2L	1239834	1243239	79.5242897767243	95.8178799468046	75.1490741292481	105.589120097065	128.396593411795	118.396308237905	47.8466968773401	80.8965795810338	98.343935241402	106.233696749152	105.103178754355	165.25345303446
chr2L	1291698	1293737	32.6253496519895	34.6926806703948	30.3632622744437	69.1128786089881	51.3586373647178	74.3418679633357	24.7880477798268	37.9377062862779	29.4442919884437	63.7402180494914	57.2392898380523	79.3216574565409
chr2L	1298173	1300788	44.8598557714855	30.5625996382049	33.399588501888	63.3534720582391	78.5485042048626	63.3282578946934	40.3526359206483	91.4968210433762	115.421624594699	98.0247292730814	134.216265827157	145.423038670325
chr2L	1313780	1317291	33.8488002639391	47.9089399734023	40.9904040704989	57.5940655074901	39.2742521024313	33.040830205927	24.211581552389	45.7484105216881	40.6331229440523	63.7402180494914	86.8458190646311	61.0166595819545
chr2L	1344648	1346834	29.3628146867905	31.3886158446429	31.8814253881658	38.3960436716601	53.3727015750989	49.5612453088905	18.4469192780106	39.0535211770508	24.7332052702927	76.2951094834821	77.9638602966574	74.7454079878943
chr2L	1354142	1356079	34.256617134589	44.6048751476504	27.3269360469993	44.1554502224091	18.1265778934298	39.9243364988284	26.5174464621403	39.0535211770508	31.7998353475192	41.5277178201232	37.9950458407761	49.3217998287466
chr2L	1359129	1361765	39.9660533236871	44.6048751476504	44.0267302979433	49.9148567731581	47.3305089439556	55.0680503432116	31.7056425090808	44.0746881855288	51.233068059892	95.6103270742371	92.7671249099468	78.304713130175
chr2L	1362318	1366255	86.4571765777721	80.1235720244831	78.9444819135535	151.664372503057	116.815724202103	96.3690881006203	78.3994069315452	92.6126359341491	88.9217618051	159.350545123728	136.683476596039	155.592481933984
chr2L	1368565	1372946	55.0552775377322	47.9089399734023	53.1357089802764	107.508922280648	87.6117931515775	88.1088805491386	42.6585008303996	85.3598391441253	45.3442096622033	151.624458087426	118.426116906315	152.033176791703
chr2L	1379134	1384159	106.440203239616	151.986981984587	146.502740474191	105.589120097065	118.829788412484	154.190540960993	117.599110397318	165.140603834386	164.888035135285	153.555979846502	132.242497212052	144.914566507142
chr2L	1389325	1398328	230.008715046526	201.547954370865	206.090642687786	353.243601779273	299.088535241592	334.538405835011	159.104678772842	249.384628087739	225.543276631479	460.185059099737	348.863602719853	385.421899692679
chr2L	1398889	1401068	344.197438828489	379.967454961466	296.421347954256	88.3109004448182	153.572396041558	198.244981235562	377.008912744342	375.471710745074	365.109220656702	264.618480993343	194.416208587867	179.999145766766
chr2L	1401834	1404351	41.5973208062866	49.5609723862782	71.3536663449426	67.1930764254051	86.6047610463869	134.916723340868	39.7761696932104	73.0858753456237	38.2775795849768	152.107338527195	184.547365512341	147.96539948624
