chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2
chr4	44273	45273	44.9584980022515	37.1370713387224	47.3534152080325	37.2122879626389	30.8020770263312	31.3823124056896	45.8935671692954	44.8396764600377	43.4916301502292	29.7110599420634	37.7176925824386	26.6395742196852
chr4	55996	56996	17.6803082031326	11.1411214016167	41.5550378356203	24.4205639754818	19.3267934282863	26.1519270047413	28.9482500606325	35.4378088151911	30.5204422106872	22.9022753720072	28.2062744529541	21.9776487312403
chr4	55996	56996	17.6803082031326	11.1411214016167	41.5550378356203	24.4205639754818	19.3267934282863	26.1519270047413	28.9482500606325	35.4378088151911	30.5204422106872	22.9022753720072	28.2062744529541	21.9776487312403
chr4	65696	66696	17.6803082031326	14.854828535489	22.9519104324647	27.9092159719791	22.648586048773	17.4346180031609	26.124030542522	20.2501764658235	17.5492542711451	19.1883928792493	21.6466757429647	9.6568456546359
chr4	65696	66696	17.6803082031326	14.854828535489	22.9519104324647	27.9092159719791	22.648586048773	17.4346180031609	26.124030542522	20.2501764658235	17.5492542711451	19.1883928792493	21.6466757429647	9.6568456546359
chr4	68825	69825	28.5410689564855	32.3623050237439	45.9038208649295	83.7276479159375	38.0496245619386	24.4084652044253	64.6040214767773	56.0495955750472	37.7690472357254	67.7783554928322	58.0524485834055	39.6263666517818
chr4	68825	69825	28.5410689564855	32.3623050237439	45.9038208649295	83.7276479159375	38.0496245619386	24.4084652044253	64.6040214767773	56.0495955750472	37.7690472357254	67.7783554928322	58.0524485834055	39.6263666517818
chr4	68825	69825	28.5410689564855	32.3623050237439	45.9038208649295	83.7276479159375	38.0496245619386	24.4084652044253	64.6040214767773	56.0495955750472	37.7690472357254	67.7783554928322	58.0524485834055	39.6263666517818
chr4	68825	69825	28.5410689564855	32.3623050237439	45.9038208649295	83.7276479159375	38.0496245619386	24.4084652044253	64.6040214767773	56.0495955750472	37.7690472357254	67.7783554928322	58.0524485834055	39.6263666517818
chr4	135771	136771	22.2266731696524	26.5264795276589	42.5214340643557	24.4205639754818	23.5545294907239	29.6388506053735	26.8300854220496	22.4198382300189	25.5608703514505	34.3534130580108	27.8782945174546	39.9593613295279
chr4	135771	136771	22.2266731696524	26.5264795276589	42.5214340643557	24.4205639754818	23.5545294907239	29.6388506053735	26.8300854220496	22.4198382300189	25.5608703514505	34.3534130580108	27.8782945174546	39.9593613295279
chr4	307592	308592	164.679442120606	139.529282315486	169.602538143055	132.568775866901	131.361799082883	123.785787822442	189.575735153166	163.809463196751	147.642639194199	168.053182797296	157.102389104244	98.2334299350893
chr4	307592	308592	164.679442120606	139.529282315486	169.602538143055	132.568775866901	131.361799082883	123.785787822442	189.575735153166	163.809463196751	147.642639194199	168.053182797296	157.102389104244	98.2334299350893
chr4	307592	308592	164.679442120606	139.529282315486	169.602538143055	132.568775866901	131.361799082883	123.785787822442	189.575735153166	163.809463196751	147.642639194199	168.053182797296	157.102389104244	98.2334299350893
chr4	466996	467996	56.5769862500243	42.4423672442542	59.4333680672245	65.121503934618	44.0892475082781	31.3823124056896	72.0175977118173	65.0898529258612	46.543674371298	77.3725519324569	50.8368900024172	45.2872761734649
chr4	610183	611183	32.834858091532	23.3433019843398	39.6222453781496	47.678243952131	30.8020770263312	20.9215416037931	49.4238415669335	50.6254411645587	34.3354974870231	46.4235311594741	43.621331421429	24.3086114754628
chr4	610183	611183	32.834858091532	23.3433019843398	39.6222453781496	47.678243952131	30.8020770263312	20.9215416037931	49.4238415669335	50.6254411645587	34.3354974870231	46.4235311594741	43.621331421429	24.3086114754628
chr4	610183	611183	32.834858091532	23.3433019843398	39.6222453781496	47.678243952131	30.8020770263312	20.9215416037931	49.4238415669335	50.6254411645587	34.3354974870231	46.4235311594741	43.621331421429	24.3086114754628
chr4	610183	611183	32.834858091532	23.3433019843398	39.6222453781496	47.678243952131	30.8020770263312	20.9215416037931	49.4238415669335	50.6254411645587	34.3354974870231	46.4235311594741	43.621331421429	24.3086114754628
chr4	610183	611183	32.834858091532	23.3433019843398	39.6222453781496	47.678243952131	30.8020770263312	20.9215416037931	49.4238415669335	50.6254411645587	34.3354974870231	46.4235311594741	43.621331421429	24.3086114754628
chr4	697188	698188	31.8245547656387	39.2591897009352	54.11818880918	37.2122879626389	35.0298130887689	33.1257742060057	46.2465946090592	46.286117636168	42.7286190949621	60.0411002995865	48.5410304539209	37.2954039075593
chr4	704150	705150	77.7933560937834	72.1520243152322	66.198141668372	47.678243952131	67.9457581463189	66.2515484120114	47.3056769283506	71.2372279244148	74.7750834161836	39.9242367971477	47.885070582922	60.93802602753
chr4	958723	959723	46.4739529910914	37.1370713387224	35.0318632916567	73.2616919264453	69.7576450302208	70.6102029128016	38.4799909342553	33.9913676390609	31.664958793588	83.2528658793236	69.2037663903873	52.2801644061323
chr4	959174	960174	134.622918175281	140.590341496592	169.602538143055	110.473979889084	102.371608940454	115.068478820862	166.981979008282	156.938867610132	136.578978892825	141.746515140261	138.735512716274	114.550169144647
chr4	976294	977294	25.7627348102789	25.9959499371057	19.569523631891	30.2349839696441	20.5347180175542	39.227890507112	23.6528384641753	21.6966176419537	25.9423758790841	18.8789026715195	23.6145553559615	21.9776487312403
chr4	989224	990224	119.720944118355	115.12492115004	100.988405902845	82.564763917105	99.6537786146011	95.8903990173849	111.2036435256	90.7641838021731	93.4688542702295	93.1565525266781	79.0431644553713	82.2496854032782
chr4	989224	990224	119.720944118355	115.12492115004	100.988405902845	82.564763917105	99.6537786146011	95.8903990173849	111.2036435256	90.7641838021731	93.4688542702295	93.1565525266781	79.0431644553713	82.2496854032782
chr4	1027780	1028780	33.8451614174253	39.2591897009352	34.7902642344729	27.9092159719791	29.8961335843803	22.6650034041092	50.4829238862249	44.4780661660052	38.5320582909926	21.6643145410879	25.2544550334589	27.6385582529234
chr4	1028174	1029174	65.4171403515906	74.8046722679981	69.8221275261295	56.9813159427908	60.6982106107116	53.1755849096407	57.1904452417373	57.1344264571448	57.6073346726721	43.9476094976355	60.6762880674012	58.9400579610536
chr4	1030983	1031983	20.4586423493391	24.4043611654462	31.8910755482668	41.8638239579687	20.8366991648711	21.7932725039511	32.8315518980344	41.9467941077772	35.4800140699239	25.9971774493055	26.5663747754567	25.6405901864471
chr4	1031363	1032363	12.6287915736661	18.038006078808	23.1935094896486	54.6555479451258	12.3812270399959	19.178079803477	26.124030542522	34.3529779330934	24.4163537685498	15.7840005942212	20.0067760654674	18.6477019537797
chr4	1031363	1032363	12.6287915736661	18.038006078808	23.1935094896486	54.6555479451258	12.3812270399959	19.178079803477	26.124030542522	34.3529779330934	24.4163537685498	15.7840005942212	20.0067760654674	18.6477019537797
chr4	1230336	1231336	44.9584980022515	26.5264795276589	53.6349906948123	36.0494039638064	42.2773606243762	55.7907776101149	48.0117318078782	47.0093382242331	50.3587296476339	54.4702765604496	40.9974919374332	44.6212868179728
chrX	16751688	16752688	102.545787578169	100.270092614551	142.060245624097	101.170907898424	82.7428343648506	81.0709737146982	132.738317351193	122.224279383006	108.34756984794	100.274827304464	111.841158005318	79.9187226590557
chrX	16751688	16752688	102.545787578169	100.270092614551	142.060245624097	101.170907898424	82.7428343648506	81.0709737146982	132.738317351193	122.224279383006	108.34756984794	100.274827304464	111.841158005318	79.9187226590557
chrX	16751688	16752688	102.545787578169	100.270092614551	142.060245624097	101.170907898424	82.7428343648506	81.0709737146982	132.738317351193	122.224279383006	108.34756984794	100.274827304464	111.841158005318	79.9187226590557
chrX	5085258	5086258	58.3450170703376	65.7856692285941	66.198141668372	76.7503439229426	38.6535868565725	38.356159606954	84.3735581035507	94.3802867424988	70.9600281398477	44.2570997053653	61.6602278738996	43.9552974624807
chrX	5085258	5086258	58.3450170703376	65.7856692285941	66.198141668372	76.7503439229426	38.6535868565725	38.356159606954	84.3735581035507	94.3802867424988	70.9600281398477	44.2570997053653	61.6602278738996	43.9552974624807
chrX	5085258	5086258	58.3450170703376	65.7856692285941	66.198141668372	76.7503439229426	38.6535868565725	38.356159606954	84.3735581035507	94.3802867424988	70.9600281398477	44.2570997053653	61.6602278738996	43.9552974624807
chrX	5085258	5086258	58.3450170703376	65.7856692285941	66.198141668372	76.7503439229426	38.6535868565725	38.356159606954	84.3735581035507	94.3802867424988	70.9600281398477	44.2570997053653	61.6602278738996	43.9552974624807
